[ AI-Rank-Log  4/ 7 11:57:35.171 ]load_data, checksum: 442b8da7639aecaf257c1dceb8ba8c8
[ AI-Rank-Log  4/ 7 12:27: 1.136 ]sampleid: 000000461275.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27: 1.992 ]sampleid: 000000461405.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27: 2.849 ]sampleid: 000000461573.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27: 3.708 ]sampleid: 000000461751.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27: 4.569 ]sampleid: 000000462031.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27: 5.412 ]sampleid: 000000462371.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27: 6.275 ]sampleid: 000000462576.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27: 7.143 ]sampleid: 000000462614.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27: 7.994 ]sampleid: 000000462629.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27: 8.850 ]sampleid: 000000462643.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27: 9.694 ]sampleid: 000000462728.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:10.568 ]sampleid: 000000462756.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:11.433 ]sampleid: 000000462904.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:12.290 ]sampleid: 000000463037.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:13.154 ]sampleid: 000000463174.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:14. 23 ]sampleid: 000000463199.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:14.869 ]sampleid: 000000463283.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:15.731 ]sampleid: 000000463522.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:16.570 ]sampleid: 000000463527.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:17.440 ]sampleid: 000000463542.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:18.275 ]sampleid: 000000463618.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:19.109 ]sampleid: 000000463647.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:19.969 ]sampleid: 000000463690.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:20.831 ]sampleid: 000000463730.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:21.664 ]sampleid: 000000463802.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:22.537 ]sampleid: 000000463842.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:23.401 ]sampleid: 000000463849.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:24.251 ]sampleid: 000000463918.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:25.114 ]sampleid: 000000464089.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:25.972 ]sampleid: 000000464144.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:26.848 ]sampleid: 000000464251.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:27.711 ]sampleid: 000000464358.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:28.568 ]sampleid: 000000464476.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:29.434 ]sampleid: 000000464522.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:30.306 ]sampleid: 000000464689.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:31.173 ]sampleid: 000000464786.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:32. 48 ]sampleid: 000000464824.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:32.919 ]sampleid: 000000464872.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:33.786 ]sampleid: 000000465129.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:34.651 ]sampleid: 000000465179.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:35.517 ]sampleid: 000000465180.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:36.382 ]sampleid: 000000465430.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:37.240 ]sampleid: 000000465549.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:38. 98 ]sampleid: 000000465585.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:38.956 ]sampleid: 000000465675.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:39.828 ]sampleid: 000000465718.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:40.701 ]sampleid: 000000465806.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:41.567 ]sampleid: 000000465822.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:42.439 ]sampleid: 000000465836.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:43.308 ]sampleid: 000000466085.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:44.185 ]sampleid: 000000466125.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:45. 53 ]sampleid: 000000466156.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:45.926 ]sampleid: 000000466256.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:46.795 ]sampleid: 000000466339.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:47.666 ]sampleid: 000000466416.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:48.545 ]sampleid: 000000466567.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:49.427 ]sampleid: 000000466602.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:50.309 ]sampleid: 000000466835.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:51.189 ]sampleid: 000000466986.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:52. 64 ]sampleid: 000000467176.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:52.938 ]sampleid: 000000467315.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:53.808 ]sampleid: 000000467511.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:54.692 ]sampleid: 000000467776.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:55.569 ]sampleid: 000000467848.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:56.438 ]sampleid: 000000468124.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:57.307 ]sampleid: 000000468233.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:58.188 ]sampleid: 000000468245.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:59. 67 ]sampleid: 000000468332.jpg, result=true
[ AI-Rank-Log  4/ 7 12:27:59.942 ]sampleid: 000000468501.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28: 0.810 ]sampleid: 000000468505.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28: 1.675 ]sampleid: 000000468577.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28: 2.548 ]sampleid: 000000468632.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28: 3.428 ]sampleid: 000000468925.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28: 4.308 ]sampleid: 000000468954.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28: 5.185 ]sampleid: 000000468965.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28: 6. 56 ]sampleid: 000000469067.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28: 6.899 ]sampleid: 000000469174.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28: 7.773 ]sampleid: 000000469192.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28: 8.653 ]sampleid: 000000469246.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28: 9.528 ]sampleid: 000000469652.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:10.403 ]sampleid: 000000469828.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:11.270 ]sampleid: 000000470121.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:12.151 ]sampleid: 000000470173.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:13. 28 ]sampleid: 000000470773.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:13.896 ]sampleid: 000000470779.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:14.768 ]sampleid: 000000470924.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:15.652 ]sampleid: 000000470952.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:16.529 ]sampleid: 000000471023.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:17.395 ]sampleid: 000000471087.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:18.270 ]sampleid: 000000471450.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:19.147 ]sampleid: 000000471567.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:20. 28 ]sampleid: 000000471756.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:20.909 ]sampleid: 000000471789.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:21.788 ]sampleid: 000000471869.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:22.668 ]sampleid: 000000471893.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:23.550 ]sampleid: 000000471991.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:24.439 ]sampleid: 000000472030.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:25.323 ]sampleid: 000000472046.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:26.208 ]sampleid: 000000472298.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:27. 87 ]sampleid: 000000472375.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:27.967 ]sampleid: 000000472623.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:28.851 ]sampleid: 000000472678.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:29.708 ]sampleid: 000000473015.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:30.587 ]sampleid: 000000473118.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:31.469 ]sampleid: 000000473121.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:32.350 ]sampleid: 000000473219.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:33.200 ]sampleid: 000000473237.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:34. 88 ]sampleid: 000000473406.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:34.968 ]sampleid: 000000473821.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:35.849 ]sampleid: 000000473869.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:36.730 ]sampleid: 000000473974.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:37.608 ]sampleid: 000000474021.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:38.488 ]sampleid: 000000474028.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:39.369 ]sampleid: 000000474039.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:40.252 ]sampleid: 000000474078.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:41.130 ]sampleid: 000000474095.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:42. 24 ]sampleid: 000000474164.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:42.911 ]sampleid: 000000474167.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:43.778 ]sampleid: 000000474170.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:44.670 ]sampleid: 000000474293.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:45.567 ]sampleid: 000000474344.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:46.449 ]sampleid: 000000474452.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:47.329 ]sampleid: 000000474786.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:48.210 ]sampleid: 000000474854.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:49. 72 ]sampleid: 000000474881.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:49.955 ]sampleid: 000000475064.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:50.849 ]sampleid: 000000475150.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:51.746 ]sampleid: 000000475191.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:52.642 ]sampleid: 000000475223.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:53.530 ]sampleid: 000000475365.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:54.428 ]sampleid: 000000475387.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:55.314 ]sampleid: 000000475484.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:56.206 ]sampleid: 000000475572.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:57. 96 ]sampleid: 000000475678.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:57.988 ]sampleid: 000000475732.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:58.872 ]sampleid: 000000475779.jpg, result=true
[ AI-Rank-Log  4/ 7 12:28:59.769 ]sampleid: 000000475904.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29: 0.649 ]sampleid: 000000476119.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29: 1.549 ]sampleid: 000000476215.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29: 2.437 ]sampleid: 000000476258.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29: 3.289 ]sampleid: 000000476415.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29: 4.169 ]sampleid: 000000476491.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29: 5. 51 ]sampleid: 000000476514.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29: 5.950 ]sampleid: 000000476704.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29: 6.848 ]sampleid: 000000476770.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29: 7.743 ]sampleid: 000000476787.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29: 8.629 ]sampleid: 000000476810.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29: 9.528 ]sampleid: 000000477118.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:10.434 ]sampleid: 000000477227.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:11.328 ]sampleid: 000000477288.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:12.213 ]sampleid: 000000477441.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:13.110 ]sampleid: 000000477623.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:13.989 ]sampleid: 000000477689.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:14.871 ]sampleid: 000000477805.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:15.776 ]sampleid: 000000477955.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:16.670 ]sampleid: 000000478136.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:17.559 ]sampleid: 000000478286.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:18.452 ]sampleid: 000000478393.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:19.352 ]sampleid: 000000478420.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:20.249 ]sampleid: 000000478474.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:21.136 ]sampleid: 000000478721.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:22. 45 ]sampleid: 000000478862.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:22.947 ]sampleid: 000000479030.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:23.846 ]sampleid: 000000479099.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:24.736 ]sampleid: 000000479126.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:25.629 ]sampleid: 000000479155.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:26.519 ]sampleid: 000000479248.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:27.408 ]sampleid: 000000479448.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:28.310 ]sampleid: 000000479596.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:29.185 ]sampleid: 000000479732.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:30. 87 ]sampleid: 000000479912.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:30.992 ]sampleid: 000000479953.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:31.890 ]sampleid: 000000480021.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:32.760 ]sampleid: 000000480122.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:33.656 ]sampleid: 000000480212.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:34.552 ]sampleid: 000000480275.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:35.451 ]sampleid: 000000480842.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:36.348 ]sampleid: 000000480936.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:37.234 ]sampleid: 000000480944.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:38.129 ]sampleid: 000000480985.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:39. 25 ]sampleid: 000000481159.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:39.946 ]sampleid: 000000481386.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:40.850 ]sampleid: 000000481390.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:41.727 ]sampleid: 000000481404.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:42.628 ]sampleid: 000000481413.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:43.516 ]sampleid: 000000481480.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:44.413 ]sampleid: 000000481567.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:45.317 ]sampleid: 000000481573.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:46.212 ]sampleid: 000000481582.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:47.115 ]sampleid: 000000482100.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:48. 19 ]sampleid: 000000482275.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:48.918 ]sampleid: 000000482319.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:49.794 ]sampleid: 000000482436.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:50.694 ]sampleid: 000000482477.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:51.592 ]sampleid: 000000482487.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:52.493 ]sampleid: 000000482585.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:53.395 ]sampleid: 000000482719.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:54.293 ]sampleid: 000000482735.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:55.193 ]sampleid: 000000482800.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:56. 91 ]sampleid: 000000482917.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:56.991 ]sampleid: 000000482970.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:57.889 ]sampleid: 000000482978.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:58.797 ]sampleid: 000000483050.jpg, result=true
[ AI-Rank-Log  4/ 7 12:29:59.699 ]sampleid: 000000483531.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30: 0.592 ]sampleid: 000000483667.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30: 1.487 ]sampleid: 000000483999.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30: 2.352 ]sampleid: 000000484029.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30: 3.262 ]sampleid: 000000484296.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30: 4.156 ]sampleid: 000000484351.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30: 5. 29 ]sampleid: 000000484404.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30: 5.928 ]sampleid: 000000484415.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30: 6.836 ]sampleid: 000000484760.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30: 7.747 ]sampleid: 000000484893.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30: 8.650 ]sampleid: 000000484978.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30: 9.529 ]sampleid: 000000485027.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:10.425 ]sampleid: 000000485071.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:11.324 ]sampleid: 000000485130.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:12.230 ]sampleid: 000000485237.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:13.134 ]sampleid: 000000485424.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:14. 34 ]sampleid: 000000485480.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:14.938 ]sampleid: 000000485802.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:15.834 ]sampleid: 000000485844.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:16.734 ]sampleid: 000000485895.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:17.646 ]sampleid: 000000485972.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:18.566 ]sampleid: 000000486040.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:19.486 ]sampleid: 000000486046.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:20.396 ]sampleid: 000000486104.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:21.308 ]sampleid: 000000486112.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:22.220 ]sampleid: 000000486438.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:23.125 ]sampleid: 000000486479.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:24. 43 ]sampleid: 000000486573.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:24.943 ]sampleid: 000000487583.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:25.842 ]sampleid: 000000488075.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:26.747 ]sampleid: 000000488166.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:27.675 ]sampleid: 000000488251.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:28.578 ]sampleid: 000000488270.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:29.489 ]sampleid: 000000488385.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:30.412 ]sampleid: 000000488592.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:31.316 ]sampleid: 000000488664.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:32.205 ]sampleid: 000000488673.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:33.113 ]sampleid: 000000488710.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:34. 28 ]sampleid: 000000488736.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:34.946 ]sampleid: 000000489014.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:35.865 ]sampleid: 000000489046.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:36.770 ]sampleid: 000000489091.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:37.648 ]sampleid: 000000489305.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:38.548 ]sampleid: 000000489339.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:39.466 ]sampleid: 000000489611.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:40.381 ]sampleid: 000000489764.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:41.285 ]sampleid: 000000489842.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:42.207 ]sampleid: 000000489924.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:43.129 ]sampleid: 000000490125.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:44. 48 ]sampleid: 000000490171.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:44.967 ]sampleid: 000000490413.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:45.886 ]sampleid: 000000490470.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:46.815 ]sampleid: 000000490515.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:47.727 ]sampleid: 000000490936.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:48.645 ]sampleid: 000000491008.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:49.552 ]sampleid: 000000491071.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:50.468 ]sampleid: 000000491090.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:51.388 ]sampleid: 000000491130.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:52.309 ]sampleid: 000000491213.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:53.219 ]sampleid: 000000491216.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:54.129 ]sampleid: 000000491366.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:55. 43 ]sampleid: 000000491464.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:55.948 ]sampleid: 000000491470.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:56.866 ]sampleid: 000000491497.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:57.792 ]sampleid: 000000491613.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:58.702 ]sampleid: 000000491683.jpg, result=true
[ AI-Rank-Log  4/ 7 12:30:59.625 ]sampleid: 000000491725.jpg, result=true
[ AI-Rank-Log  4/ 7 12:31: 0.548 ]sampleid: 000000491757.jpg, result=true
[ AI-Rank-Log  4/ 7 12:31: 1.474 ]sampleid: 000000491867.jpg, result=true
[ AI-Rank-Log  4/ 7 12:31: 2.397 ]sampleid: 000000492077.jpg, result=true
[ AI-Rank-Log  4/ 7 12:31: 3.314 ]sampleid: 000000492110.jpg, result=true
[ AI-Rank-Log  4/ 7 12:31: 4.238 ]sampleid: 000000492282.jpg, result=true
[ AI-Rank-Log  4/ 7 12:31: 5.156 ]sampleid: 000000492284.jpg, result=true
[ AI-Rank-Log  4/ 7 12:31: 6. 70 ]sampleid: 000000492362.jpg, result=true
[ AI-Rank-Log  4/ 7 12:31: 6.990 ]sampleid: 000000492758.jpg, result=true
[ AI-Rank-Log  4/ 7 12:31: 7.911 ]sampleid: 000000492878.jpg, result=true
[ AI-Rank-Log  4/ 7 12:31: 8.828 ]sampleid: 000000492905.jpg, result=true
[ AI-Rank-Log  4/ 7 12:31: 9.752 ]sampleid: 000000492937.jpg, result=true
[ AI-Rank-Log  4/ 7 12:31:10.671 ]sampleid: 000000492968.jpg, result=true
[ AI-Rank-Log  4/ 7 12:31:11.594 ]sampleid: 000000492992.jpg, result=true
[ AI-Rank-Log  4/ 7 12:31:12.513 ]sampleid: 000000493019.jpg, result=true
[ AI-Rank-Log  4/ 7 12:31:13.438 ]sampleid: 000000493284.jpg, result=true
[ AI-Rank-Log  4/ 7 12:31:14.358 ]sampleid: 000000493286.jpg, result=true
[ AI-Rank-Log  4/ 7 12:31:15.263 ]sampleid: 000000493334.jpg, result=true
[ AI-Rank-Log  4/ 7 12:31:15.965 ]sampleid: 000000493442.jpg, result=true
[ AI-Rank-Log  4/ 7 12:31:16.641 ]sampleid: 000000493566.jpg, result=true
[ AI-Rank-Log  4/ 7 12:31:17.334 ]sampleid: 000000493613.jpg, result=true
[ AI-Rank-Log  4/ 7 12:31:18. 30 ]sampleid: 000000493772.jpg, result=true
[ AI-Rank-Log  4/ 7 12:31:18.713 ]sampleid: 000000493799.jpg, result=true
[ AI-Rank-Log  4/ 7 12:31:19.399 ]sampleid: 000000493864.jpg, result=true
[ AI-Rank-Log  4/ 7 12:31:20. 82 ]sampleid: 000000493905.jpg, result=true
