[ AI-Rank-Log  2/ 1  5:38:10.903 ]load_data, checksum: e753a469e46c13dcb99114b2202c2a0c
[ AI-Rank-Log  2/ 1  6:29:25.448 ]sampleid: 000000456865.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:26.890 ]sampleid: 000000457078.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:28.329 ]sampleid: 000000457262.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:29.761 ]sampleid: 000000457559.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:31.196 ]sampleid: 000000457848.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:32.631 ]sampleid: 000000457884.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:34. 74 ]sampleid: 000000458045.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:35.514 ]sampleid: 000000458054.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:36.952 ]sampleid: 000000458109.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:38.390 ]sampleid: 000000458223.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:39.829 ]sampleid: 000000458255.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:41.271 ]sampleid: 000000458325.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:42.715 ]sampleid: 000000458410.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:44.153 ]sampleid: 000000458663.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:45.598 ]sampleid: 000000458702.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:47. 37 ]sampleid: 000000458755.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:48.479 ]sampleid: 000000458768.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:49.908 ]sampleid: 000000458790.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:51.356 ]sampleid: 000000458992.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:52.798 ]sampleid: 000000459153.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:54.236 ]sampleid: 000000459195.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:55.682 ]sampleid: 000000459272.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:57.125 ]sampleid: 000000459396.jpg, result=true
[ AI-Rank-Log  2/ 1  6:29:58.569 ]sampleid: 000000459437.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30: 0. 13 ]sampleid: 000000459467.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30: 1.458 ]sampleid: 000000459500.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30: 2.902 ]sampleid: 000000459634.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30: 4.341 ]sampleid: 000000459662.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30: 5.787 ]sampleid: 000000459757.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30: 7.228 ]sampleid: 000000459809.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30: 8.675 ]sampleid: 000000459887.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:10.112 ]sampleid: 000000459954.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:11.556 ]sampleid: 000000460147.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:13. 12 ]sampleid: 000000460160.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:14.460 ]sampleid: 000000460229.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:15.905 ]sampleid: 000000460333.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:17.358 ]sampleid: 000000460347.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:18.814 ]sampleid: 000000460379.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:20.268 ]sampleid: 000000460494.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:21.704 ]sampleid: 000000460682.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:23.151 ]sampleid: 000000460683.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:24.603 ]sampleid: 000000460841.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:26. 51 ]sampleid: 000000460927.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:27.504 ]sampleid: 000000460929.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:28.968 ]sampleid: 000000460967.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:30.418 ]sampleid: 000000461009.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:31.864 ]sampleid: 000000461036.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:33.319 ]sampleid: 000000461275.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:34.765 ]sampleid: 000000461405.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:36.221 ]sampleid: 000000461573.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:37.668 ]sampleid: 000000461751.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:39.119 ]sampleid: 000000462031.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:40.568 ]sampleid: 000000462371.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:42. 30 ]sampleid: 000000462576.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:43.495 ]sampleid: 000000462614.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:44.950 ]sampleid: 000000462629.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:46.405 ]sampleid: 000000462643.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:47.858 ]sampleid: 000000462728.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:49.321 ]sampleid: 000000462756.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:50.778 ]sampleid: 000000462904.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:52.240 ]sampleid: 000000463037.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:53.707 ]sampleid: 000000463174.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:55.177 ]sampleid: 000000463199.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:56.632 ]sampleid: 000000463283.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:58. 91 ]sampleid: 000000463522.jpg, result=true
[ AI-Rank-Log  2/ 1  6:30:59.551 ]sampleid: 000000463527.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31: 1. 21 ]sampleid: 000000463542.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31: 2.480 ]sampleid: 000000463618.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31: 3.941 ]sampleid: 000000463647.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31: 5.405 ]sampleid: 000000463690.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31: 6.865 ]sampleid: 000000463730.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31: 8.324 ]sampleid: 000000463802.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31: 9.783 ]sampleid: 000000463842.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:11.258 ]sampleid: 000000463849.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:12.719 ]sampleid: 000000463918.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:14.181 ]sampleid: 000000464089.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:15.644 ]sampleid: 000000464144.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:17.116 ]sampleid: 000000464251.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:18.583 ]sampleid: 000000464358.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:20. 46 ]sampleid: 000000464476.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:21.517 ]sampleid: 000000464522.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:22.985 ]sampleid: 000000464689.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:24.450 ]sampleid: 000000464786.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:25.921 ]sampleid: 000000464824.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:27.397 ]sampleid: 000000464872.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:28.866 ]sampleid: 000000465129.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:30.335 ]sampleid: 000000465179.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:31.810 ]sampleid: 000000465180.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:33.284 ]sampleid: 000000465430.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:34.755 ]sampleid: 000000465549.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:36.218 ]sampleid: 000000465585.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:37.692 ]sampleid: 000000465675.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:39.170 ]sampleid: 000000465718.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:40.649 ]sampleid: 000000465806.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:42.129 ]sampleid: 000000465822.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:43.599 ]sampleid: 000000465836.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:45. 78 ]sampleid: 000000466085.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:46.557 ]sampleid: 000000466125.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:48. 33 ]sampleid: 000000466156.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:49.509 ]sampleid: 000000466256.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:50.979 ]sampleid: 000000466339.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:52.459 ]sampleid: 000000466416.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:53.939 ]sampleid: 000000466567.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:55.411 ]sampleid: 000000466602.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:56.897 ]sampleid: 000000466835.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:58.377 ]sampleid: 000000466986.jpg, result=true
[ AI-Rank-Log  2/ 1  6:31:59.846 ]sampleid: 000000467176.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32: 1.322 ]sampleid: 000000467315.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32: 2.803 ]sampleid: 000000467511.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32: 4.289 ]sampleid: 000000467776.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32: 5.777 ]sampleid: 000000467848.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32: 7.254 ]sampleid: 000000468124.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32: 8.718 ]sampleid: 000000468233.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:10.201 ]sampleid: 000000468245.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:11.674 ]sampleid: 000000468332.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:13.151 ]sampleid: 000000468501.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:14.633 ]sampleid: 000000468505.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:16.108 ]sampleid: 000000468577.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:17.583 ]sampleid: 000000468632.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:19. 57 ]sampleid: 000000468925.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:20.533 ]sampleid: 000000468954.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:22.  7 ]sampleid: 000000468965.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:23.480 ]sampleid: 000000469067.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:24.964 ]sampleid: 000000469174.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:26.446 ]sampleid: 000000469192.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:27.932 ]sampleid: 000000469246.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:29.414 ]sampleid: 000000469652.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:30.895 ]sampleid: 000000469828.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:32.382 ]sampleid: 000000470121.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:33.865 ]sampleid: 000000470173.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:35.357 ]sampleid: 000000470773.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:36.840 ]sampleid: 000000470779.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:38.319 ]sampleid: 000000470924.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:39.818 ]sampleid: 000000470952.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:41.310 ]sampleid: 000000471023.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:42.793 ]sampleid: 000000471087.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:44.287 ]sampleid: 000000471450.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:45.773 ]sampleid: 000000471567.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:47.262 ]sampleid: 000000471756.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:48.745 ]sampleid: 000000471789.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:50.228 ]sampleid: 000000471869.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:51.715 ]sampleid: 000000471893.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:53.209 ]sampleid: 000000471991.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:54.700 ]sampleid: 000000472030.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:56.191 ]sampleid: 000000472046.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:57.682 ]sampleid: 000000472298.jpg, result=true
[ AI-Rank-Log  2/ 1  6:32:59.167 ]sampleid: 000000472375.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33: 0.663 ]sampleid: 000000472623.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33: 2.156 ]sampleid: 000000472678.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33: 3.650 ]sampleid: 000000473015.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33: 5.135 ]sampleid: 000000473118.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33: 6.622 ]sampleid: 000000473121.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33: 8.125 ]sampleid: 000000473219.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33: 9.615 ]sampleid: 000000473237.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:11.110 ]sampleid: 000000473406.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:12.599 ]sampleid: 000000473821.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:14. 97 ]sampleid: 000000473869.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:15.597 ]sampleid: 000000473974.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:17. 92 ]sampleid: 000000474021.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:18.599 ]sampleid: 000000474028.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:20. 91 ]sampleid: 000000474039.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:21.591 ]sampleid: 000000474078.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:23. 84 ]sampleid: 000000474095.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:24.592 ]sampleid: 000000474164.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:26. 85 ]sampleid: 000000474167.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:27.587 ]sampleid: 000000474170.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:29. 78 ]sampleid: 000000474293.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:30.583 ]sampleid: 000000474344.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:32. 83 ]sampleid: 000000474452.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:33.581 ]sampleid: 000000474786.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:35. 75 ]sampleid: 000000474854.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:36.580 ]sampleid: 000000474881.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:38. 85 ]sampleid: 000000475064.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:39.587 ]sampleid: 000000475150.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:41. 89 ]sampleid: 000000475191.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:42.585 ]sampleid: 000000475223.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:44. 79 ]sampleid: 000000475365.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:45.584 ]sampleid: 000000475387.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:47. 84 ]sampleid: 000000475484.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:48.582 ]sampleid: 000000475572.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:50. 86 ]sampleid: 000000475678.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:51.591 ]sampleid: 000000475732.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:53.103 ]sampleid: 000000475779.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:54.614 ]sampleid: 000000475904.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:56.118 ]sampleid: 000000476119.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:57.619 ]sampleid: 000000476215.jpg, result=true
[ AI-Rank-Log  2/ 1  6:33:59.123 ]sampleid: 000000476258.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34: 0.631 ]sampleid: 000000476415.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34: 2.131 ]sampleid: 000000476491.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34: 3.634 ]sampleid: 000000476514.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34: 5.147 ]sampleid: 000000476704.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34: 6.661 ]sampleid: 000000476770.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34: 8.166 ]sampleid: 000000476787.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34: 9.681 ]sampleid: 000000476810.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:11.187 ]sampleid: 000000477118.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:12.706 ]sampleid: 000000477227.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:14.218 ]sampleid: 000000477288.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:15.738 ]sampleid: 000000477441.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:17.252 ]sampleid: 000000477623.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:18.766 ]sampleid: 000000477689.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:20.274 ]sampleid: 000000477805.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:21.791 ]sampleid: 000000477955.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:23.301 ]sampleid: 000000478136.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:24.816 ]sampleid: 000000478286.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:26.338 ]sampleid: 000000478393.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:27.855 ]sampleid: 000000478420.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:29.374 ]sampleid: 000000478474.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:30.892 ]sampleid: 000000478721.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:32.407 ]sampleid: 000000478862.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:33.922 ]sampleid: 000000479030.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:35.446 ]sampleid: 000000479099.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:36.972 ]sampleid: 000000479126.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:38.485 ]sampleid: 000000479155.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:40.  7 ]sampleid: 000000479248.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:41.518 ]sampleid: 000000479448.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:43. 36 ]sampleid: 000000479596.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:44.555 ]sampleid: 000000479732.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:46. 74 ]sampleid: 000000479912.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:47.587 ]sampleid: 000000479953.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:49.106 ]sampleid: 000000480021.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:50.625 ]sampleid: 000000480122.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:52.143 ]sampleid: 000000480212.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:53.669 ]sampleid: 000000480275.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:55.192 ]sampleid: 000000480842.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:56.710 ]sampleid: 000000480936.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:58.234 ]sampleid: 000000480944.jpg, result=true
[ AI-Rank-Log  2/ 1  6:34:59.747 ]sampleid: 000000480985.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35: 1.275 ]sampleid: 000000481159.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35: 2.793 ]sampleid: 000000481386.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35: 4.318 ]sampleid: 000000481390.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35: 5.843 ]sampleid: 000000481404.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35: 7.363 ]sampleid: 000000481413.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35: 8.875 ]sampleid: 000000481480.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:10.402 ]sampleid: 000000481567.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:11.932 ]sampleid: 000000481573.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:13.456 ]sampleid: 000000481582.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:14.977 ]sampleid: 000000482100.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:16.511 ]sampleid: 000000482275.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:18. 27 ]sampleid: 000000482319.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:19.549 ]sampleid: 000000482436.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:21. 68 ]sampleid: 000000482477.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:22.592 ]sampleid: 000000482487.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:24.114 ]sampleid: 000000482585.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:25.648 ]sampleid: 000000482719.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:27.174 ]sampleid: 000000482735.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:28.699 ]sampleid: 000000482800.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:30.212 ]sampleid: 000000482917.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:31.739 ]sampleid: 000000482970.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:33.258 ]sampleid: 000000482978.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:34.779 ]sampleid: 000000483050.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:36.311 ]sampleid: 000000483531.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:37.835 ]sampleid: 000000483667.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:39.362 ]sampleid: 000000483999.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:40.892 ]sampleid: 000000484029.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:42.428 ]sampleid: 000000484296.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:43.957 ]sampleid: 000000484351.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:45.482 ]sampleid: 000000484404.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:47.  5 ]sampleid: 000000484415.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:48.536 ]sampleid: 000000484760.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:50. 65 ]sampleid: 000000484893.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:51.607 ]sampleid: 000000484978.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:53.136 ]sampleid: 000000485027.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:54.658 ]sampleid: 000000485071.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:56.182 ]sampleid: 000000485130.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:57.702 ]sampleid: 000000485237.jpg, result=true
[ AI-Rank-Log  2/ 1  6:35:59.236 ]sampleid: 000000485424.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36: 0.763 ]sampleid: 000000485480.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36: 2.296 ]sampleid: 000000485802.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36: 3.823 ]sampleid: 000000485844.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36: 5.357 ]sampleid: 000000485895.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36: 6.891 ]sampleid: 000000485972.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36: 8.424 ]sampleid: 000000486040.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36: 9.956 ]sampleid: 000000486046.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36:11.488 ]sampleid: 000000486104.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36:13. 18 ]sampleid: 000000486112.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36:14.552 ]sampleid: 000000486438.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36:16. 80 ]sampleid: 000000486479.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36:17.610 ]sampleid: 000000486573.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36:19.141 ]sampleid: 000000487583.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36:20.677 ]sampleid: 000000488075.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36:22.208 ]sampleid: 000000488166.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36:23.744 ]sampleid: 000000488251.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36:25.277 ]sampleid: 000000488270.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36:26.814 ]sampleid: 000000488385.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36:28.352 ]sampleid: 000000488592.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36:29.895 ]sampleid: 000000488664.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36:31.428 ]sampleid: 000000488673.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36:32.963 ]sampleid: 000000488710.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36:34.503 ]sampleid: 000000488736.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36:36. 43 ]sampleid: 000000489014.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36:37.584 ]sampleid: 000000489046.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36:39.111 ]sampleid: 000000489091.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36:40.636 ]sampleid: 000000489305.jpg, result=true
[ AI-Rank-Log  2/ 1  6:36:42.168 ]sampleid: 000000489339.jpg, result=true
