[ AI-Rank-Log  4/ 7 14:29:16.191 ]load_data, checksum: 442b8da7639aecaf257c1dceb8ba8c8
[ AI-Rank-Log  4/ 7 15: 0:13.442 ]sampleid: 000000507235.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:14.167 ]sampleid: 000000507473.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:14.887 ]sampleid: 000000507575.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:15.605 ]sampleid: 000000507667.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:16.327 ]sampleid: 000000507797.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:17. 53 ]sampleid: 000000507893.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:17.780 ]sampleid: 000000507975.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:18.504 ]sampleid: 000000508101.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:19.223 ]sampleid: 000000508312.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:19.948 ]sampleid: 000000508370.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:20.671 ]sampleid: 000000508482.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:21.394 ]sampleid: 000000508586.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:22.112 ]sampleid: 000000508602.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:22.832 ]sampleid: 000000508639.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:23.552 ]sampleid: 000000508730.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:24.282 ]sampleid: 000000508917.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:25.  4 ]sampleid: 000000509008.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:25.721 ]sampleid: 000000509014.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:26.441 ]sampleid: 000000509131.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:27.169 ]sampleid: 000000509258.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:27.888 ]sampleid: 000000509260.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:28.622 ]sampleid: 000000509403.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:29.346 ]sampleid: 000000509451.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:30. 70 ]sampleid: 000000509656.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:30.800 ]sampleid: 000000509699.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:31.526 ]sampleid: 000000509719.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:32.252 ]sampleid: 000000509735.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:32.990 ]sampleid: 000000509824.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:33.722 ]sampleid: 000000510095.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:34.452 ]sampleid: 000000510329.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:35.182 ]sampleid: 000000511076.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:35.908 ]sampleid: 000000511321.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:36.635 ]sampleid: 000000511384.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:37.368 ]sampleid: 000000511398.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:38. 95 ]sampleid: 000000511453.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:38.828 ]sampleid: 000000511599.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:39.556 ]sampleid: 000000511647.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:40.283 ]sampleid: 000000511760.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:41. 13 ]sampleid: 000000511999.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:41.743 ]sampleid: 000000512194.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:42.480 ]sampleid: 000000512248.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:43.208 ]sampleid: 000000512330.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:43.940 ]sampleid: 000000512403.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:44.681 ]sampleid: 000000512476.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:45.420 ]sampleid: 000000512564.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:46.159 ]sampleid: 000000512648.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:46.893 ]sampleid: 000000512657.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:47.625 ]sampleid: 000000512776.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:48.364 ]sampleid: 000000512836.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:49.100 ]sampleid: 000000512929.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:49.835 ]sampleid: 000000512985.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:50.570 ]sampleid: 000000513041.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:51.308 ]sampleid: 000000513181.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:52. 48 ]sampleid: 000000513283.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:52.789 ]sampleid: 000000513484.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:53.525 ]sampleid: 000000513524.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:54.258 ]sampleid: 000000513567.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:54.995 ]sampleid: 000000513580.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:55.735 ]sampleid: 000000513688.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:56.486 ]sampleid: 000000514376.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:57.226 ]sampleid: 000000514508.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:57.961 ]sampleid: 000000514540.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:58.702 ]sampleid: 000000514586.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 0:59.442 ]sampleid: 000000514797.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1: 0.179 ]sampleid: 000000514914.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1: 0.927 ]sampleid: 000000514979.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1: 1.669 ]sampleid: 000000515025.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1: 2.411 ]sampleid: 000000515077.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1: 3.153 ]sampleid: 000000515266.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1: 3.899 ]sampleid: 000000515350.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1: 4.642 ]sampleid: 000000515445.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1: 5.382 ]sampleid: 000000515577.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1: 6.116 ]sampleid: 000000515579.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1: 6.863 ]sampleid: 000000515828.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1: 7.608 ]sampleid: 000000515982.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1: 8.350 ]sampleid: 000000516038.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1: 9. 90 ]sampleid: 000000516143.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1: 9.828 ]sampleid: 000000516173.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:10.574 ]sampleid: 000000516316.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:11.321 ]sampleid: 000000516318.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:12. 59 ]sampleid: 000000516601.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:12.803 ]sampleid: 000000516677.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:13.539 ]sampleid: 000000516708.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:14.283 ]sampleid: 000000516804.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:15. 35 ]sampleid: 000000516871.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:15.773 ]sampleid: 000000516916.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:16.521 ]sampleid: 000000517056.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:17.259 ]sampleid: 000000517069.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:18.  3 ]sampleid: 000000517523.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:18.747 ]sampleid: 000000517687.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:19.492 ]sampleid: 000000517832.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:20.246 ]sampleid: 000000518213.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:20.988 ]sampleid: 000000518326.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:21.729 ]sampleid: 000000518770.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:22.472 ]sampleid: 000000519039.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:23.214 ]sampleid: 000000519208.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:23.962 ]sampleid: 000000519338.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:24.708 ]sampleid: 000000519491.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:25.452 ]sampleid: 000000519522.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:26.192 ]sampleid: 000000519569.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:26.941 ]sampleid: 000000519611.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:27.685 ]sampleid: 000000519688.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:28.430 ]sampleid: 000000519764.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:29.171 ]sampleid: 000000520009.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:29.920 ]sampleid: 000000520077.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:30.665 ]sampleid: 000000520264.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:31.412 ]sampleid: 000000520301.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:32.163 ]sampleid: 000000520324.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:32.910 ]sampleid: 000000520531.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:33.662 ]sampleid: 000000520659.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:34.412 ]sampleid: 000000520707.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:35.163 ]sampleid: 000000520832.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:35.911 ]sampleid: 000000520871.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:36.660 ]sampleid: 000000520910.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:37.410 ]sampleid: 000000521052.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:38.160 ]sampleid: 000000521141.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:38.910 ]sampleid: 000000521231.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:39.662 ]sampleid: 000000521259.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:40.408 ]sampleid: 000000521282.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:41.152 ]sampleid: 000000521405.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:41.902 ]sampleid: 000000521509.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:42.648 ]sampleid: 000000521540.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:43.388 ]sampleid: 000000521601.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:44.132 ]sampleid: 000000521717.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:44.879 ]sampleid: 000000521719.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:45.627 ]sampleid: 000000521819.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:46.367 ]sampleid: 000000521956.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:47.111 ]sampleid: 000000522007.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:47.862 ]sampleid: 000000522156.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:48.610 ]sampleid: 000000522393.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:49.350 ]sampleid: 000000522638.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:50.100 ]sampleid: 000000522713.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:50.846 ]sampleid: 000000522751.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:51.598 ]sampleid: 000000522889.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:52.344 ]sampleid: 000000522940.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:53. 92 ]sampleid: 000000523033.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:53.843 ]sampleid: 000000523100.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:54.588 ]sampleid: 000000523175.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:55.343 ]sampleid: 000000523194.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:56.102 ]sampleid: 000000523229.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:56.852 ]sampleid: 000000523241.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:57.607 ]sampleid: 000000523782.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:58.360 ]sampleid: 000000523807.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:59.114 ]sampleid: 000000523811.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 1:59.863 ]sampleid: 000000523957.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2: 0.624 ]sampleid: 000000524108.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2: 1.386 ]sampleid: 000000524280.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2: 2.145 ]sampleid: 000000524456.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2: 2.906 ]sampleid: 000000524742.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2: 3.658 ]sampleid: 000000524850.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2: 4.411 ]sampleid: 000000525083.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2: 5.165 ]sampleid: 000000525155.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2: 5.928 ]sampleid: 000000525247.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2: 6.692 ]sampleid: 000000525286.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2: 7.446 ]sampleid: 000000525322.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2: 8.205 ]sampleid: 000000525600.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2: 8.960 ]sampleid: 000000526103.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2: 9.720 ]sampleid: 000000526197.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:10.481 ]sampleid: 000000526256.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:11.230 ]sampleid: 000000526392.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:11.989 ]sampleid: 000000526706.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:12.740 ]sampleid: 000000526728.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:13.501 ]sampleid: 000000526751.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:14.254 ]sampleid: 000000527029.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:15. 10 ]sampleid: 000000527215.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:15.760 ]sampleid: 000000527220.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:16.514 ]sampleid: 000000527427.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:17.266 ]sampleid: 000000527528.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:18. 14 ]sampleid: 000000527616.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:18.768 ]sampleid: 000000527695.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:19.522 ]sampleid: 000000527750.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:20.280 ]sampleid: 000000527784.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:21. 38 ]sampleid: 000000527960.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:21.790 ]sampleid: 000000528314.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:22.539 ]sampleid: 000000528399.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:23.297 ]sampleid: 000000528524.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:24. 54 ]sampleid: 000000528578.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:24.807 ]sampleid: 000000528705.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:25.561 ]sampleid: 000000528862.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:26.316 ]sampleid: 000000528977.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:27. 72 ]sampleid: 000000528980.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:27.831 ]sampleid: 000000529105.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:28.587 ]sampleid: 000000529122.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:29.349 ]sampleid: 000000529148.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:30.100 ]sampleid: 000000529528.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:30.864 ]sampleid: 000000529568.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:31.627 ]sampleid: 000000529762.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:32.391 ]sampleid: 000000529939.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:33.151 ]sampleid: 000000529966.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:33.919 ]sampleid: 000000530052.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:34.685 ]sampleid: 000000530061.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:35.443 ]sampleid: 000000530099.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:36.216 ]sampleid: 000000530146.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:36.982 ]sampleid: 000000530162.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:37.745 ]sampleid: 000000530457.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:38.508 ]sampleid: 000000530466.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:39.267 ]sampleid: 000000530470.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:40. 30 ]sampleid: 000000530624.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:40.794 ]sampleid: 000000530820.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:41.563 ]sampleid: 000000530836.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:42.328 ]sampleid: 000000530854.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:43. 91 ]sampleid: 000000530975.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:43.864 ]sampleid: 000000531036.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:44.629 ]sampleid: 000000531134.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:45.392 ]sampleid: 000000531135.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:46.160 ]sampleid: 000000531495.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:46.923 ]sampleid: 000000531707.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:47.688 ]sampleid: 000000531771.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:48.454 ]sampleid: 000000532058.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:49.223 ]sampleid: 000000532071.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:49.989 ]sampleid: 000000532129.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:50.759 ]sampleid: 000000532481.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:51.527 ]sampleid: 000000532493.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:52.292 ]sampleid: 000000532530.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:53. 63 ]sampleid: 000000532575.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:53.831 ]sampleid: 000000532690.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:54.599 ]sampleid: 000000532761.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:55.368 ]sampleid: 000000532855.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:56.139 ]sampleid: 000000532901.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:56.903 ]sampleid: 000000533145.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:57.670 ]sampleid: 000000533206.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:58.431 ]sampleid: 000000533493.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:59.206 ]sampleid: 000000533536.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 2:59.974 ]sampleid: 000000533816.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3: 0.743 ]sampleid: 000000533855.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3: 1.513 ]sampleid: 000000533958.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3: 2.280 ]sampleid: 000000534041.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3: 3. 44 ]sampleid: 000000534270.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3: 3.816 ]sampleid: 000000534394.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3: 4.579 ]sampleid: 000000534601.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3: 5.352 ]sampleid: 000000534605.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3: 6.129 ]sampleid: 000000534639.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3: 6.909 ]sampleid: 000000534664.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3: 7.685 ]sampleid: 000000534673.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3: 8.453 ]sampleid: 000000534827.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3: 9.229 ]sampleid: 000000535094.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:10.  8 ]sampleid: 000000535156.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:10.780 ]sampleid: 000000535253.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:11.548 ]sampleid: 000000535306.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:12.327 ]sampleid: 000000535523.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:13.103 ]sampleid: 000000535578.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:13.870 ]sampleid: 000000535608.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:14.645 ]sampleid: 000000535858.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:15.413 ]sampleid: 000000536038.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:16.188 ]sampleid: 000000536073.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:16.957 ]sampleid: 000000536343.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:17.729 ]sampleid: 000000536947.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:18.507 ]sampleid: 000000537053.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:19.280 ]sampleid: 000000537153.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:20. 54 ]sampleid: 000000537241.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:20.830 ]sampleid: 000000537270.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:21.605 ]sampleid: 000000537355.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:22.377 ]sampleid: 000000537506.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:23.145 ]sampleid: 000000537672.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:23.924 ]sampleid: 000000537802.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:24.693 ]sampleid: 000000537812.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:25.470 ]sampleid: 000000537827.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:26.248 ]sampleid: 000000537964.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:27. 26 ]sampleid: 000000537991.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:27.800 ]sampleid: 000000538067.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:28.577 ]sampleid: 000000538236.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:29.351 ]sampleid: 000000538364.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:30.130 ]sampleid: 000000538458.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:30.907 ]sampleid: 000000539143.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:31.689 ]sampleid: 000000539445.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:32.469 ]sampleid: 000000539883.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:33.249 ]sampleid: 000000539962.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:34. 20 ]sampleid: 000000540280.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:34.799 ]sampleid: 000000540414.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:35.579 ]sampleid: 000000540466.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:36.356 ]sampleid: 000000540502.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:37.128 ]sampleid: 000000540928.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:37.904 ]sampleid: 000000540932.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:38.675 ]sampleid: 000000540962.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:39.449 ]sampleid: 000000541055.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:40.223 ]sampleid: 000000541123.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:41.  2 ]sampleid: 000000541291.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:41.777 ]sampleid: 000000541634.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:42.551 ]sampleid: 000000541664.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:43.326 ]sampleid: 000000541773.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:44.107 ]sampleid: 000000541952.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:44.885 ]sampleid: 000000542073.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:45.659 ]sampleid: 000000542089.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:46.439 ]sampleid: 000000542127.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:47.219 ]sampleid: 000000542423.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:47.999 ]sampleid: 000000542625.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:48.777 ]sampleid: 000000542776.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:49.559 ]sampleid: 000000542856.jpg, result=true
[ AI-Rank-Log  4/ 7 15: 3:50.342 ]sampleid: 000000543043.jpg, result=true
