[ AI-Rank-Log  2/ 1  6:58:18.777 ]load_data, checksum: e753a469e46c13dcb99114b2202c2a0c
[ AI-Rank-Log  2/ 1  8: 6:47.110 ]sampleid: 000000535523.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 6:48.783 ]sampleid: 000000535578.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 6:50.449 ]sampleid: 000000535608.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 6:52.121 ]sampleid: 000000535858.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 6:53.784 ]sampleid: 000000536038.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 6:55.348 ]sampleid: 000000536073.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 6:57. 21 ]sampleid: 000000536343.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 6:58.645 ]sampleid: 000000536947.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7: 0.329 ]sampleid: 000000537053.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7: 2.  1 ]sampleid: 000000537153.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7: 3.667 ]sampleid: 000000537241.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7: 5.256 ]sampleid: 000000537270.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7: 6.877 ]sampleid: 000000537355.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7: 8.557 ]sampleid: 000000537506.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:10.225 ]sampleid: 000000537672.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:11.898 ]sampleid: 000000537802.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:13.569 ]sampleid: 000000537812.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:15.249 ]sampleid: 000000537827.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:16.939 ]sampleid: 000000537964.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:18.621 ]sampleid: 000000537991.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:20.309 ]sampleid: 000000538067.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:21.988 ]sampleid: 000000538236.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:23.662 ]sampleid: 000000538364.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:25.286 ]sampleid: 000000538458.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:26.853 ]sampleid: 000000539143.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:28.465 ]sampleid: 000000539445.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:30.143 ]sampleid: 000000539883.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:31.771 ]sampleid: 000000539962.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:33.459 ]sampleid: 000000540280.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:35.143 ]sampleid: 000000540414.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:36.805 ]sampleid: 000000540466.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:38.480 ]sampleid: 000000540502.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:40. 87 ]sampleid: 000000540928.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:41.653 ]sampleid: 000000540932.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:43.269 ]sampleid: 000000540962.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:44.861 ]sampleid: 000000541055.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:46.527 ]sampleid: 000000541123.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:48.209 ]sampleid: 000000541291.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:49.896 ]sampleid: 000000541634.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:51.576 ]sampleid: 000000541664.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:53.251 ]sampleid: 000000541773.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:54.931 ]sampleid: 000000541952.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:56.585 ]sampleid: 000000542073.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:58.263 ]sampleid: 000000542089.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 7:59.916 ]sampleid: 000000542127.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8: 1.568 ]sampleid: 000000542423.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8: 3.259 ]sampleid: 000000542625.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8: 4.934 ]sampleid: 000000542776.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8: 6.503 ]sampleid: 000000542856.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8: 8.165 ]sampleid: 000000543043.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8: 9.827 ]sampleid: 000000543047.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:11.517 ]sampleid: 000000543300.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:13.201 ]sampleid: 000000543528.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:14.888 ]sampleid: 000000543581.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:16.576 ]sampleid: 000000544052.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:18.267 ]sampleid: 000000544306.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:19.956 ]sampleid: 000000544444.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:21.644 ]sampleid: 000000544519.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:23.342 ]sampleid: 000000544565.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:25. 36 ]sampleid: 000000544605.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:26.725 ]sampleid: 000000544811.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:28.363 ]sampleid: 000000545007.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:30. 66 ]sampleid: 000000545100.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:31.769 ]sampleid: 000000545129.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:33.481 ]sampleid: 000000545219.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:35.166 ]sampleid: 000000545407.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:36.837 ]sampleid: 000000545594.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:38.546 ]sampleid: 000000545730.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:40.187 ]sampleid: 000000545826.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:41.846 ]sampleid: 000000545958.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:43.538 ]sampleid: 000000546011.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:45.157 ]sampleid: 000000546219.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:46.853 ]sampleid: 000000546325.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:48.507 ]sampleid: 000000546475.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:50.219 ]sampleid: 000000546556.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:51.905 ]sampleid: 000000546626.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:53.615 ]sampleid: 000000546659.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:55.310 ]sampleid: 000000546717.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:56.972 ]sampleid: 000000546823.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 8:58.659 ]sampleid: 000000546826.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9: 0.321 ]sampleid: 000000546829.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9: 2. 14 ]sampleid: 000000546964.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9: 3.703 ]sampleid: 000000546976.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9: 5.363 ]sampleid: 000000547144.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9: 7. 60 ]sampleid: 000000547336.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9: 8.737 ]sampleid: 000000547383.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:10.438 ]sampleid: 000000547502.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:12. 84 ]sampleid: 000000547519.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:13.794 ]sampleid: 000000547816.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:15.431 ]sampleid: 000000547854.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:17. 73 ]sampleid: 000000547886.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:18.746 ]sampleid: 000000548246.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:20.432 ]sampleid: 000000548267.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:22.132 ]sampleid: 000000548339.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:23.832 ]sampleid: 000000548506.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:25.538 ]sampleid: 000000548524.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:27.200 ]sampleid: 000000548555.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:28.822 ]sampleid: 000000548780.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:30.514 ]sampleid: 000000549055.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:32.224 ]sampleid: 000000549136.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:33.924 ]sampleid: 000000549167.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:35.640 ]sampleid: 000000549220.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:37.346 ]sampleid: 000000549390.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:39. 37 ]sampleid: 000000549674.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:40.727 ]sampleid: 000000549738.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:42.426 ]sampleid: 000000549930.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:44.117 ]sampleid: 000000550084.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:45.787 ]sampleid: 000000550322.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:47.444 ]sampleid: 000000550349.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:49. 78 ]sampleid: 000000550426.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:50.780 ]sampleid: 000000550471.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:52.480 ]sampleid: 000000550691.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:54.162 ]sampleid: 000000550714.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:55.831 ]sampleid: 000000550797.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:57.546 ]sampleid: 000000550939.jpg, result=true
[ AI-Rank-Log  2/ 1  8: 9:59.262 ]sampleid: 000000551215.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10: 0.947 ]sampleid: 000000551304.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10: 2.612 ]sampleid: 000000551350.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10: 4.326 ]sampleid: 000000551439.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10: 6. 42 ]sampleid: 000000551660.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10: 7.770 ]sampleid: 000000551780.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10: 9.495 ]sampleid: 000000551794.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:11.202 ]sampleid: 000000551804.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:12.909 ]sampleid: 000000551815.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:14.633 ]sampleid: 000000551820.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:16.322 ]sampleid: 000000551822.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:17.934 ]sampleid: 000000552371.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:19.641 ]sampleid: 000000552612.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:21.303 ]sampleid: 000000552775.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:23.  9 ]sampleid: 000000552842.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:24.727 ]sampleid: 000000552883.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:26.451 ]sampleid: 000000552902.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:28.163 ]sampleid: 000000553094.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:29.866 ]sampleid: 000000553221.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:31.567 ]sampleid: 000000553339.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:33.296 ]sampleid: 000000553511.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:35. 21 ]sampleid: 000000553664.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:36.750 ]sampleid: 000000553669.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:38.425 ]sampleid: 000000553731.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:40.147 ]sampleid: 000000553776.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:41.870 ]sampleid: 000000553788.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:43.515 ]sampleid: 000000553990.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:45.208 ]sampleid: 000000554002.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:46.922 ]sampleid: 000000554156.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:48.586 ]sampleid: 000000554266.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:50.301 ]sampleid: 000000554291.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:52. 18 ]sampleid: 000000554328.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:53.689 ]sampleid: 000000554579.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:55.409 ]sampleid: 000000554595.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:57. 40 ]sampleid: 000000554735.jpg, result=true
[ AI-Rank-Log  2/ 1  8:10:58.643 ]sampleid: 000000554838.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11: 0.372 ]sampleid: 000000555005.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11: 2. 74 ]sampleid: 000000555009.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11: 3.705 ]sampleid: 000000555012.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11: 5.303 ]sampleid: 000000555050.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11: 7. 13 ]sampleid: 000000555412.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11: 8.722 ]sampleid: 000000555597.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:10.385 ]sampleid: 000000555705.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:12.117 ]sampleid: 000000555972.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:13.778 ]sampleid: 000000556000.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:15.509 ]sampleid: 000000556158.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:17.233 ]sampleid: 000000556193.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:18.933 ]sampleid: 000000556498.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:20.611 ]sampleid: 000000556765.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:22.327 ]sampleid: 000000556873.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:24. 51 ]sampleid: 000000557172.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:25.749 ]sampleid: 000000557258.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:27.451 ]sampleid: 000000557501.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:29.172 ]sampleid: 000000557672.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:30.857 ]sampleid: 000000557884.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:32.574 ]sampleid: 000000557916.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:34.289 ]sampleid: 000000558073.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:36. 16 ]sampleid: 000000558114.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:37.746 ]sampleid: 000000558213.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:39.413 ]sampleid: 000000558421.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:41. 24 ]sampleid: 000000558558.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:42.732 ]sampleid: 000000558854.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:44.399 ]sampleid: 000000559099.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:46. 79 ]sampleid: 000000559160.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:47.761 ]sampleid: 000000559348.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:49.377 ]sampleid: 000000559513.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:51. 62 ]sampleid: 000000559543.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:52.794 ]sampleid: 000000559547.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:54.485 ]sampleid: 000000559707.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:56.218 ]sampleid: 000000559842.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:57.886 ]sampleid: 000000559956.jpg, result=true
[ AI-Rank-Log  2/ 1  8:11:59.600 ]sampleid: 000000560011.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12: 1.329 ]sampleid: 000000560178.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12: 3. 44 ]sampleid: 000000560256.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12: 4.741 ]sampleid: 000000560266.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12: 6.473 ]sampleid: 000000560279.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12: 8.201 ]sampleid: 000000560312.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12: 9.930 ]sampleid: 000000560371.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:11.663 ]sampleid: 000000560474.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:13.396 ]sampleid: 000000560880.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:15.126 ]sampleid: 000000560911.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:16.773 ]sampleid: 000000561009.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:18.518 ]sampleid: 000000561223.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:20.251 ]sampleid: 000000561256.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:21.980 ]sampleid: 000000561335.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:23.664 ]sampleid: 000000561366.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:25.400 ]sampleid: 000000561465.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:27.138 ]sampleid: 000000561679.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:28.843 ]sampleid: 000000561889.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:30.545 ]sampleid: 000000561958.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:32.276 ]sampleid: 000000562059.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:34.  4 ]sampleid: 000000562121.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:35.717 ]sampleid: 000000562197.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:37.413 ]sampleid: 000000562207.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:39. 80 ]sampleid: 000000562229.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:40.784 ]sampleid: 000000562243.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:42.516 ]sampleid: 000000562443.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:44.241 ]sampleid: 000000562448.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:45.963 ]sampleid: 000000562561.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:47.694 ]sampleid: 000000562581.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:49.424 ]sampleid: 000000562818.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:51.154 ]sampleid: 000000562843.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:52.892 ]sampleid: 000000563267.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:54.575 ]sampleid: 000000563281.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:56.322 ]sampleid: 000000563349.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:58. 47 ]sampleid: 000000563470.jpg, result=true
[ AI-Rank-Log  2/ 1  8:12:59.726 ]sampleid: 000000563603.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13: 1.490 ]sampleid: 000000563604.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13: 3.187 ]sampleid: 000000563648.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13: 4.878 ]sampleid: 000000563653.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13: 6.625 ]sampleid: 000000563702.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13: 8.323 ]sampleid: 000000563758.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:10. 76 ]sampleid: 000000563882.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:11.818 ]sampleid: 000000564023.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:13.565 ]sampleid: 000000564091.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:15.326 ]sampleid: 000000564127.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:17. 95 ]sampleid: 000000564133.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:18.853 ]sampleid: 000000564280.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:20.616 ]sampleid: 000000564336.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:22.368 ]sampleid: 000000565012.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:24.109 ]sampleid: 000000565045.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:25.865 ]sampleid: 000000565153.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:27.600 ]sampleid: 000000565391.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:29.292 ]sampleid: 000000565469.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:31. 40 ]sampleid: 000000565563.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:32.730 ]sampleid: 000000565597.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:34.416 ]sampleid: 000000565607.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:36.102 ]sampleid: 000000565624.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:37.803 ]sampleid: 000000565776.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:39.488 ]sampleid: 000000565778.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:41.143 ]sampleid: 000000565853.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:42.826 ]sampleid: 000000565877.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:44.568 ]sampleid: 000000565962.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:46.274 ]sampleid: 000000565989.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:47.977 ]sampleid: 000000566042.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:49.732 ]sampleid: 000000566282.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:51.421 ]sampleid: 000000566436.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:53.179 ]sampleid: 000000566524.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:54.863 ]sampleid: 000000566758.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:56.619 ]sampleid: 000000566923.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:58.306 ]sampleid: 000000567011.jpg, result=true
[ AI-Rank-Log  2/ 1  8:13:59.945 ]sampleid: 000000567197.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14: 1.692 ]sampleid: 000000567432.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14: 3.498 ]sampleid: 000000567640.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14: 5.260 ]sampleid: 000000567740.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14: 6.959 ]sampleid: 000000567825.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14: 8.705 ]sampleid: 000000567886.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:10.467 ]sampleid: 000000567898.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:12.256 ]sampleid: 000000568147.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:14.  8 ]sampleid: 000000568195.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:15.773 ]sampleid: 000000568213.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:17.548 ]sampleid: 000000568290.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:19.270 ]sampleid: 000000568439.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:20.971 ]sampleid: 000000568584.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:22.668 ]sampleid: 000000568690.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:24.438 ]sampleid: 000000568710.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:26.200 ]sampleid: 000000568814.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:27.950 ]sampleid: 000000568981.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:29.690 ]sampleid: 000000569030.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:31.450 ]sampleid: 000000569059.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:33.123 ]sampleid: 000000569273.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:34.892 ]sampleid: 000000569565.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:36.667 ]sampleid: 000000569700.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:38.395 ]sampleid: 000000569825.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:40.107 ]sampleid: 000000569917.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:41.881 ]sampleid: 000000569972.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:43.624 ]sampleid: 000000569976.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:45.395 ]sampleid: 000000570169.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:47.175 ]sampleid: 000000570448.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:48.939 ]sampleid: 000000570456.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:50.716 ]sampleid: 000000570471.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:52.477 ]sampleid: 000000570539.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:54.156 ]sampleid: 000000570664.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:55.914 ]sampleid: 000000570688.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:57.655 ]sampleid: 000000570736.jpg, result=true
[ AI-Rank-Log  2/ 1  8:14:59.420 ]sampleid: 000000570756.jpg, result=true
[ AI-Rank-Log  2/ 1  8:15: 1.186 ]sampleid: 000000570782.jpg, result=true
