[ AI-Rank-Log  1/31 20:58:57.965 ]load_data, checksum: e753a469e46c13dcb99114b2202c2a0c
[ AI-Rank-Log  1/31 21:51: 9.134 ]sampleid: 000000489014.jpg, result=true
[ AI-Rank-Log  1/31 21:51:10.514 ]sampleid: 000000489046.jpg, result=true
[ AI-Rank-Log  1/31 21:51:11.833 ]sampleid: 000000489091.jpg, result=true
[ AI-Rank-Log  1/31 21:51:13.190 ]sampleid: 000000489305.jpg, result=true
[ AI-Rank-Log  1/31 21:51:14.495 ]sampleid: 000000489339.jpg, result=true
[ AI-Rank-Log  1/31 21:51:15.794 ]sampleid: 000000489611.jpg, result=true
[ AI-Rank-Log  1/31 21:51:17.143 ]sampleid: 000000489764.jpg, result=true
[ AI-Rank-Log  1/31 21:51:18.478 ]sampleid: 000000489842.jpg, result=true
[ AI-Rank-Log  1/31 21:51:19.770 ]sampleid: 000000489924.jpg, result=true
[ AI-Rank-Log  1/31 21:51:21. 67 ]sampleid: 000000490125.jpg, result=true
[ AI-Rank-Log  1/31 21:51:22.364 ]sampleid: 000000490171.jpg, result=true
[ AI-Rank-Log  1/31 21:51:23.779 ]sampleid: 000000490413.jpg, result=true
[ AI-Rank-Log  1/31 21:51:25. 58 ]sampleid: 000000490470.jpg, result=true
[ AI-Rank-Log  1/31 21:51:26.362 ]sampleid: 000000490515.jpg, result=true
[ AI-Rank-Log  1/31 21:51:27.840 ]sampleid: 000000490936.jpg, result=true
[ AI-Rank-Log  1/31 21:51:29.202 ]sampleid: 000000491008.jpg, result=true
[ AI-Rank-Log  1/31 21:51:30.518 ]sampleid: 000000491071.jpg, result=true
[ AI-Rank-Log  1/31 21:51:31.842 ]sampleid: 000000491090.jpg, result=true
[ AI-Rank-Log  1/31 21:51:33.204 ]sampleid: 000000491130.jpg, result=true
[ AI-Rank-Log  1/31 21:51:34.548 ]sampleid: 000000491213.jpg, result=true
[ AI-Rank-Log  1/31 21:51:35.895 ]sampleid: 000000491216.jpg, result=true
[ AI-Rank-Log  1/31 21:51:37.201 ]sampleid: 000000491366.jpg, result=true
[ AI-Rank-Log  1/31 21:51:38.572 ]sampleid: 000000491464.jpg, result=true
[ AI-Rank-Log  1/31 21:51:39.858 ]sampleid: 000000491470.jpg, result=true
[ AI-Rank-Log  1/31 21:51:41.138 ]sampleid: 000000491497.jpg, result=true
[ AI-Rank-Log  1/31 21:51:42.519 ]sampleid: 000000491613.jpg, result=true
[ AI-Rank-Log  1/31 21:51:43.885 ]sampleid: 000000491683.jpg, result=true
[ AI-Rank-Log  1/31 21:51:45.206 ]sampleid: 000000491725.jpg, result=true
[ AI-Rank-Log  1/31 21:51:46.527 ]sampleid: 000000491757.jpg, result=true
[ AI-Rank-Log  1/31 21:51:47.887 ]sampleid: 000000491867.jpg, result=true
[ AI-Rank-Log  1/31 21:51:49.234 ]sampleid: 000000492077.jpg, result=true
[ AI-Rank-Log  1/31 21:51:50.614 ]sampleid: 000000492110.jpg, result=true
[ AI-Rank-Log  1/31 21:51:51.969 ]sampleid: 000000492282.jpg, result=true
[ AI-Rank-Log  1/31 21:51:53.355 ]sampleid: 000000492284.jpg, result=true
[ AI-Rank-Log  1/31 21:51:54.718 ]sampleid: 000000492362.jpg, result=true
[ AI-Rank-Log  1/31 21:51:56. 72 ]sampleid: 000000492758.jpg, result=true
[ AI-Rank-Log  1/31 21:51:57.414 ]sampleid: 000000492878.jpg, result=true
[ AI-Rank-Log  1/31 21:51:58.777 ]sampleid: 000000492905.jpg, result=true
[ AI-Rank-Log  1/31 21:52: 0.117 ]sampleid: 000000492937.jpg, result=true
[ AI-Rank-Log  1/31 21:52: 1.514 ]sampleid: 000000492968.jpg, result=true
[ AI-Rank-Log  1/31 21:52: 2.856 ]sampleid: 000000492992.jpg, result=true
[ AI-Rank-Log  1/31 21:52: 4.223 ]sampleid: 000000493019.jpg, result=true
[ AI-Rank-Log  1/31 21:52: 5.614 ]sampleid: 000000493284.jpg, result=true
[ AI-Rank-Log  1/31 21:52: 6.947 ]sampleid: 000000493286.jpg, result=true
[ AI-Rank-Log  1/31 21:52: 8.249 ]sampleid: 000000493334.jpg, result=true
[ AI-Rank-Log  1/31 21:52: 9.641 ]sampleid: 000000493442.jpg, result=true
[ AI-Rank-Log  1/31 21:52:11. 33 ]sampleid: 000000493566.jpg, result=true
[ AI-Rank-Log  1/31 21:52:12.421 ]sampleid: 000000493613.jpg, result=true
[ AI-Rank-Log  1/31 21:52:13.811 ]sampleid: 000000493772.jpg, result=true
[ AI-Rank-Log  1/31 21:52:15.176 ]sampleid: 000000493799.jpg, result=true
[ AI-Rank-Log  1/31 21:52:16.621 ]sampleid: 000000493864.jpg, result=true
[ AI-Rank-Log  1/31 21:52:18. 67 ]sampleid: 000000493905.jpg, result=true
[ AI-Rank-Log  1/31 21:52:19.443 ]sampleid: 000000494188.jpg, result=true
[ AI-Rank-Log  1/31 21:52:20.757 ]sampleid: 000000494427.jpg, result=true
[ AI-Rank-Log  1/31 21:52:22.151 ]sampleid: 000000494634.jpg, result=true
[ AI-Rank-Log  1/31 21:52:23.480 ]sampleid: 000000494759.jpg, result=true
[ AI-Rank-Log  1/31 21:52:25. 21 ]sampleid: 000000494863.jpg, result=true
[ AI-Rank-Log  1/31 21:52:26.406 ]sampleid: 000000494869.jpg, result=true
[ AI-Rank-Log  1/31 21:52:27.791 ]sampleid: 000000494913.jpg, result=true
[ AI-Rank-Log  1/31 21:52:29.184 ]sampleid: 000000495054.jpg, result=true
[ AI-Rank-Log  1/31 21:52:30.540 ]sampleid: 000000495146.jpg, result=true
[ AI-Rank-Log  1/31 21:52:31.896 ]sampleid: 000000495448.jpg, result=true
[ AI-Rank-Log  1/31 21:52:33.275 ]sampleid: 000000495732.jpg, result=true
[ AI-Rank-Log  1/31 21:52:34.600 ]sampleid: 000000496409.jpg, result=true
[ AI-Rank-Log  1/31 21:52:36.  3 ]sampleid: 000000496571.jpg, result=true
[ AI-Rank-Log  1/31 21:52:37.395 ]sampleid: 000000496597.jpg, result=true
[ AI-Rank-Log  1/31 21:52:38.783 ]sampleid: 000000496722.jpg, result=true
[ AI-Rank-Log  1/31 21:52:40.159 ]sampleid: 000000496854.jpg, result=true
[ AI-Rank-Log  1/31 21:52:41.560 ]sampleid: 000000496954.jpg, result=true
[ AI-Rank-Log  1/31 21:52:42.950 ]sampleid: 000000497344.jpg, result=true
[ AI-Rank-Log  1/31 21:52:44.249 ]sampleid: 000000497568.jpg, result=true
[ AI-Rank-Log  1/31 21:52:45.618 ]sampleid: 000000497599.jpg, result=true
[ AI-Rank-Log  1/31 21:52:47. 14 ]sampleid: 000000497628.jpg, result=true
[ AI-Rank-Log  1/31 21:52:48.405 ]sampleid: 000000497867.jpg, result=true
[ AI-Rank-Log  1/31 21:52:49.801 ]sampleid: 000000498032.jpg, result=true
[ AI-Rank-Log  1/31 21:52:51.205 ]sampleid: 000000498286.jpg, result=true
[ AI-Rank-Log  1/31 21:52:52.570 ]sampleid: 000000498463.jpg, result=true
[ AI-Rank-Log  1/31 21:52:53.980 ]sampleid: 000000498709.jpg, result=true
[ AI-Rank-Log  1/31 21:52:55.319 ]sampleid: 000000498747.jpg, result=true
[ AI-Rank-Log  1/31 21:52:56.724 ]sampleid: 000000498807.jpg, result=true
[ AI-Rank-Log  1/31 21:52:58. 94 ]sampleid: 000000498857.jpg, result=true
[ AI-Rank-Log  1/31 21:52:59.471 ]sampleid: 000000498919.jpg, result=true
[ AI-Rank-Log  1/31 21:53: 0.789 ]sampleid: 000000499031.jpg, result=true
[ AI-Rank-Log  1/31 21:53: 2.165 ]sampleid: 000000499109.jpg, result=true
[ AI-Rank-Log  1/31 21:53: 3.576 ]sampleid: 000000499181.jpg, result=true
[ AI-Rank-Log  1/31 21:53: 4.962 ]sampleid: 000000499266.jpg, result=true
[ AI-Rank-Log  1/31 21:53: 6.277 ]sampleid: 000000499313.jpg, result=true
[ AI-Rank-Log  1/31 21:53: 7.622 ]sampleid: 000000499622.jpg, result=true
[ AI-Rank-Log  1/31 21:53: 9. 33 ]sampleid: 000000499768.jpg, result=true
[ AI-Rank-Log  1/31 21:53:10.444 ]sampleid: 000000499775.jpg, result=true
[ AI-Rank-Log  1/31 21:53:11.840 ]sampleid: 000000500049.jpg, result=true
[ AI-Rank-Log  1/31 21:53:13.180 ]sampleid: 000000500211.jpg, result=true
[ AI-Rank-Log  1/31 21:53:14.543 ]sampleid: 000000500257.jpg, result=true
[ AI-Rank-Log  1/31 21:53:15.920 ]sampleid: 000000500270.jpg, result=true
[ AI-Rank-Log  1/31 21:53:17.323 ]sampleid: 000000500423.jpg, result=true
[ AI-Rank-Log  1/31 21:53:18.739 ]sampleid: 000000500464.jpg, result=true
[ AI-Rank-Log  1/31 21:53:20.103 ]sampleid: 000000500477.jpg, result=true
[ AI-Rank-Log  1/31 21:53:21.512 ]sampleid: 000000500478.jpg, result=true
[ AI-Rank-Log  1/31 21:53:22.911 ]sampleid: 000000500565.jpg, result=true
[ AI-Rank-Log  1/31 21:53:24.324 ]sampleid: 000000500613.jpg, result=true
[ AI-Rank-Log  1/31 21:53:25.722 ]sampleid: 000000500663.jpg, result=true
[ AI-Rank-Log  1/31 21:53:27.124 ]sampleid: 000000500716.jpg, result=true
[ AI-Rank-Log  1/31 21:53:28.511 ]sampleid: 000000500826.jpg, result=true
[ AI-Rank-Log  1/31 21:53:29.869 ]sampleid: 000000501005.jpg, result=true
[ AI-Rank-Log  1/31 21:53:31.367 ]sampleid: 000000501023.jpg, result=true
[ AI-Rank-Log  1/31 21:53:32.705 ]sampleid: 000000501243.jpg, result=true
[ AI-Rank-Log  1/31 21:53:34. 40 ]sampleid: 000000501368.jpg, result=true
[ AI-Rank-Log  1/31 21:53:35.366 ]sampleid: 000000501523.jpg, result=true
[ AI-Rank-Log  1/31 21:53:36.724 ]sampleid: 000000502136.jpg, result=true
[ AI-Rank-Log  1/31 21:53:38.154 ]sampleid: 000000502168.jpg, result=true
[ AI-Rank-Log  1/31 21:53:39.503 ]sampleid: 000000502229.jpg, result=true
[ AI-Rank-Log  1/31 21:53:40.916 ]sampleid: 000000502336.jpg, result=true
[ AI-Rank-Log  1/31 21:53:42.234 ]sampleid: 000000502347.jpg, result=true
[ AI-Rank-Log  1/31 21:53:43.663 ]sampleid: 000000502599.jpg, result=true
[ AI-Rank-Log  1/31 21:53:45. 74 ]sampleid: 000000502732.jpg, result=true
[ AI-Rank-Log  1/31 21:53:46.455 ]sampleid: 000000502737.jpg, result=true
[ AI-Rank-Log  1/31 21:53:47.846 ]sampleid: 000000502910.jpg, result=true
[ AI-Rank-Log  1/31 21:53:49.269 ]sampleid: 000000503755.jpg, result=true
[ AI-Rank-Log  1/31 21:53:50.689 ]sampleid: 000000503823.jpg, result=true
[ AI-Rank-Log  1/31 21:53:52.114 ]sampleid: 000000503841.jpg, result=true
[ AI-Rank-Log  1/31 21:53:53.519 ]sampleid: 000000503855.jpg, result=true
[ AI-Rank-Log  1/31 21:53:54.872 ]sampleid: 000000504000.jpg, result=true
[ AI-Rank-Log  1/31 21:53:56.329 ]sampleid: 000000504074.jpg, result=true
[ AI-Rank-Log  1/31 21:53:57.623 ]sampleid: 000000504389.jpg, result=true
[ AI-Rank-Log  1/31 21:53:59.120 ]sampleid: 000000504415.jpg, result=true
[ AI-Rank-Log  1/31 21:54: 0.527 ]sampleid: 000000504439.jpg, result=true
[ AI-Rank-Log  1/31 21:54: 1.912 ]sampleid: 000000504580.jpg, result=true
[ AI-Rank-Log  1/31 21:54: 3.252 ]sampleid: 000000504589.jpg, result=true
[ AI-Rank-Log  1/31 21:54: 4.595 ]sampleid: 000000504635.jpg, result=true
[ AI-Rank-Log  1/31 21:54: 6. 16 ]sampleid: 000000504711.jpg, result=true
[ AI-Rank-Log  1/31 21:54: 7.424 ]sampleid: 000000505169.jpg, result=true
[ AI-Rank-Log  1/31 21:54: 8.787 ]sampleid: 000000505451.jpg, result=true
[ AI-Rank-Log  1/31 21:54:10.194 ]sampleid: 000000505565.jpg, result=true
[ AI-Rank-Log  1/31 21:54:11.538 ]sampleid: 000000505573.jpg, result=true
[ AI-Rank-Log  1/31 21:54:12.978 ]sampleid: 000000505638.jpg, result=true
[ AI-Rank-Log  1/31 21:54:14.409 ]sampleid: 000000505789.jpg, result=true
[ AI-Rank-Log  1/31 21:54:15.833 ]sampleid: 000000505942.jpg, result=true
[ AI-Rank-Log  1/31 21:54:17.245 ]sampleid: 000000506004.jpg, result=true
[ AI-Rank-Log  1/31 21:54:18.625 ]sampleid: 000000506178.jpg, result=true
[ AI-Rank-Log  1/31 21:54:20.138 ]sampleid: 000000506279.jpg, result=true
[ AI-Rank-Log  1/31 21:54:21.481 ]sampleid: 000000506310.jpg, result=true
[ AI-Rank-Log  1/31 21:54:22.843 ]sampleid: 000000506454.jpg, result=true
[ AI-Rank-Log  1/31 21:54:24.302 ]sampleid: 000000506656.jpg, result=true
[ AI-Rank-Log  1/31 21:54:25.685 ]sampleid: 000000506707.jpg, result=true
[ AI-Rank-Log  1/31 21:54:27. 47 ]sampleid: 000000506933.jpg, result=true
[ AI-Rank-Log  1/31 21:54:28.470 ]sampleid: 000000507015.jpg, result=true
[ AI-Rank-Log  1/31 21:54:29.864 ]sampleid: 000000507037.jpg, result=true
[ AI-Rank-Log  1/31 21:54:31.212 ]sampleid: 000000507042.jpg, result=true
[ AI-Rank-Log  1/31 21:54:32.606 ]sampleid: 000000507081.jpg, result=true
[ AI-Rank-Log  1/31 21:54:34. 44 ]sampleid: 000000507223.jpg, result=true
[ AI-Rank-Log  1/31 21:54:35.392 ]sampleid: 000000507235.jpg, result=true
[ AI-Rank-Log  1/31 21:54:36.825 ]sampleid: 000000507473.jpg, result=true
[ AI-Rank-Log  1/31 21:54:38.319 ]sampleid: 000000507575.jpg, result=true
[ AI-Rank-Log  1/31 21:54:39.734 ]sampleid: 000000507667.jpg, result=true
[ AI-Rank-Log  1/31 21:54:41.109 ]sampleid: 000000507797.jpg, result=true
[ AI-Rank-Log  1/31 21:54:42.476 ]sampleid: 000000507893.jpg, result=true
[ AI-Rank-Log  1/31 21:54:43.987 ]sampleid: 000000507975.jpg, result=true
[ AI-Rank-Log  1/31 21:54:45.377 ]sampleid: 000000508101.jpg, result=true
[ AI-Rank-Log  1/31 21:54:46.756 ]sampleid: 000000508312.jpg, result=true
[ AI-Rank-Log  1/31 21:54:48.207 ]sampleid: 000000508370.jpg, result=true
[ AI-Rank-Log  1/31 21:54:49.631 ]sampleid: 000000508482.jpg, result=true
[ AI-Rank-Log  1/31 21:54:51. 57 ]sampleid: 000000508586.jpg, result=true
[ AI-Rank-Log  1/31 21:54:52.434 ]sampleid: 000000508602.jpg, result=true
[ AI-Rank-Log  1/31 21:54:53.870 ]sampleid: 000000508639.jpg, result=true
[ AI-Rank-Log  1/31 21:54:55.307 ]sampleid: 000000508730.jpg, result=true
[ AI-Rank-Log  1/31 21:54:56.687 ]sampleid: 000000508917.jpg, result=true
[ AI-Rank-Log  1/31 21:54:58.121 ]sampleid: 000000509008.jpg, result=true
[ AI-Rank-Log  1/31 21:54:59.559 ]sampleid: 000000509014.jpg, result=true
[ AI-Rank-Log  1/31 21:55: 0.980 ]sampleid: 000000509131.jpg, result=true
[ AI-Rank-Log  1/31 21:55: 2.381 ]sampleid: 000000509258.jpg, result=true
[ AI-Rank-Log  1/31 21:55: 3.807 ]sampleid: 000000509260.jpg, result=true
[ AI-Rank-Log  1/31 21:55: 5.308 ]sampleid: 000000509403.jpg, result=true
[ AI-Rank-Log  1/31 21:55: 6.712 ]sampleid: 000000509451.jpg, result=true
[ AI-Rank-Log  1/31 21:55: 8.138 ]sampleid: 000000509656.jpg, result=true
[ AI-Rank-Log  1/31 21:55: 9.563 ]sampleid: 000000509699.jpg, result=true
[ AI-Rank-Log  1/31 21:55:10.919 ]sampleid: 000000509719.jpg, result=true
[ AI-Rank-Log  1/31 21:55:12.442 ]sampleid: 000000509735.jpg, result=true
[ AI-Rank-Log  1/31 21:55:13.852 ]sampleid: 000000509824.jpg, result=true
[ AI-Rank-Log  1/31 21:55:15.199 ]sampleid: 000000510095.jpg, result=true
[ AI-Rank-Log  1/31 21:55:16.698 ]sampleid: 000000510329.jpg, result=true
[ AI-Rank-Log  1/31 21:55:18.124 ]sampleid: 000000511076.jpg, result=true
[ AI-Rank-Log  1/31 21:55:19.540 ]sampleid: 000000511321.jpg, result=true
[ AI-Rank-Log  1/31 21:55:20.973 ]sampleid: 000000511384.jpg, result=true
[ AI-Rank-Log  1/31 21:55:22.412 ]sampleid: 000000511398.jpg, result=true
[ AI-Rank-Log  1/31 21:55:23.857 ]sampleid: 000000511453.jpg, result=true
[ AI-Rank-Log  1/31 21:55:25.244 ]sampleid: 000000511599.jpg, result=true
[ AI-Rank-Log  1/31 21:55:26.654 ]sampleid: 000000511647.jpg, result=true
[ AI-Rank-Log  1/31 21:55:28. 73 ]sampleid: 000000511760.jpg, result=true
[ AI-Rank-Log  1/31 21:55:29.504 ]sampleid: 000000511999.jpg, result=true
[ AI-Rank-Log  1/31 21:55:30.891 ]sampleid: 000000512194.jpg, result=true
[ AI-Rank-Log  1/31 21:55:32.340 ]sampleid: 000000512248.jpg, result=true
[ AI-Rank-Log  1/31 21:55:33.774 ]sampleid: 000000512330.jpg, result=true
[ AI-Rank-Log  1/31 21:55:35.130 ]sampleid: 000000512403.jpg, result=true
[ AI-Rank-Log  1/31 21:55:36.488 ]sampleid: 000000512476.jpg, result=true
[ AI-Rank-Log  1/31 21:55:37.879 ]sampleid: 000000512564.jpg, result=true
[ AI-Rank-Log  1/31 21:55:39.338 ]sampleid: 000000512648.jpg, result=true
[ AI-Rank-Log  1/31 21:55:40.704 ]sampleid: 000000512657.jpg, result=true
[ AI-Rank-Log  1/31 21:55:42.126 ]sampleid: 000000512776.jpg, result=true
[ AI-Rank-Log  1/31 21:55:43.634 ]sampleid: 000000512836.jpg, result=true
[ AI-Rank-Log  1/31 21:55:45.107 ]sampleid: 000000512929.jpg, result=true
[ AI-Rank-Log  1/31 21:55:46.542 ]sampleid: 000000512985.jpg, result=true
[ AI-Rank-Log  1/31 21:55:47.989 ]sampleid: 000000513041.jpg, result=true
[ AI-Rank-Log  1/31 21:55:49.338 ]sampleid: 000000513181.jpg, result=true
[ AI-Rank-Log  1/31 21:55:50.750 ]sampleid: 000000513283.jpg, result=true
[ AI-Rank-Log  1/31 21:55:52.201 ]sampleid: 000000513484.jpg, result=true
[ AI-Rank-Log  1/31 21:55:53.636 ]sampleid: 000000513524.jpg, result=true
[ AI-Rank-Log  1/31 21:55:54.990 ]sampleid: 000000513567.jpg, result=true
[ AI-Rank-Log  1/31 21:55:56.446 ]sampleid: 000000513580.jpg, result=true
[ AI-Rank-Log  1/31 21:55:57.838 ]sampleid: 000000513688.jpg, result=true
[ AI-Rank-Log  1/31 21:55:59.327 ]sampleid: 000000514376.jpg, result=true
[ AI-Rank-Log  1/31 21:56: 0.762 ]sampleid: 000000514508.jpg, result=true
[ AI-Rank-Log  1/31 21:56: 2.215 ]sampleid: 000000514540.jpg, result=true
[ AI-Rank-Log  1/31 21:56: 3.657 ]sampleid: 000000514586.jpg, result=true
[ AI-Rank-Log  1/31 21:56: 5. 99 ]sampleid: 000000514797.jpg, result=true
[ AI-Rank-Log  1/31 21:56: 6.554 ]sampleid: 000000514914.jpg, result=true
[ AI-Rank-Log  1/31 21:56: 7.996 ]sampleid: 000000514979.jpg, result=true
[ AI-Rank-Log  1/31 21:56: 9.405 ]sampleid: 000000515025.jpg, result=true
[ AI-Rank-Log  1/31 21:56:10.796 ]sampleid: 000000515077.jpg, result=true
[ AI-Rank-Log  1/31 21:56:12.254 ]sampleid: 000000515266.jpg, result=true
[ AI-Rank-Log  1/31 21:56:13.648 ]sampleid: 000000515350.jpg, result=true
[ AI-Rank-Log  1/31 21:56:15. 37 ]sampleid: 000000515445.jpg, result=true
[ AI-Rank-Log  1/31 21:56:16.512 ]sampleid: 000000515577.jpg, result=true
[ AI-Rank-Log  1/31 21:56:17.919 ]sampleid: 000000515579.jpg, result=true
[ AI-Rank-Log  1/31 21:56:19.357 ]sampleid: 000000515828.jpg, result=true
[ AI-Rank-Log  1/31 21:56:20.785 ]sampleid: 000000515982.jpg, result=true
[ AI-Rank-Log  1/31 21:56:22.227 ]sampleid: 000000516038.jpg, result=true
[ AI-Rank-Log  1/31 21:56:23.617 ]sampleid: 000000516143.jpg, result=true
[ AI-Rank-Log  1/31 21:56:25. 13 ]sampleid: 000000516173.jpg, result=true
[ AI-Rank-Log  1/31 21:56:26.476 ]sampleid: 000000516316.jpg, result=true
[ AI-Rank-Log  1/31 21:56:27.831 ]sampleid: 000000516318.jpg, result=true
[ AI-Rank-Log  1/31 21:56:29.283 ]sampleid: 000000516601.jpg, result=true
[ AI-Rank-Log  1/31 21:56:30.732 ]sampleid: 000000516677.jpg, result=true
[ AI-Rank-Log  1/31 21:56:32.179 ]sampleid: 000000516708.jpg, result=true
[ AI-Rank-Log  1/31 21:56:33.701 ]sampleid: 000000516804.jpg, result=true
[ AI-Rank-Log  1/31 21:56:35. 62 ]sampleid: 000000516871.jpg, result=true
[ AI-Rank-Log  1/31 21:56:36.598 ]sampleid: 000000516916.jpg, result=true
[ AI-Rank-Log  1/31 21:56:38. 15 ]sampleid: 000000517056.jpg, result=true
[ AI-Rank-Log  1/31 21:56:39.445 ]sampleid: 000000517069.jpg, result=true
[ AI-Rank-Log  1/31 21:56:40.875 ]sampleid: 000000517523.jpg, result=true
[ AI-Rank-Log  1/31 21:56:42.284 ]sampleid: 000000517687.jpg, result=true
[ AI-Rank-Log  1/31 21:56:43.744 ]sampleid: 000000517832.jpg, result=true
[ AI-Rank-Log  1/31 21:56:45.185 ]sampleid: 000000518213.jpg, result=true
[ AI-Rank-Log  1/31 21:56:46.592 ]sampleid: 000000518326.jpg, result=true
[ AI-Rank-Log  1/31 21:56:47.987 ]sampleid: 000000518770.jpg, result=true
[ AI-Rank-Log  1/31 21:56:49.394 ]sampleid: 000000519039.jpg, result=true
[ AI-Rank-Log  1/31 21:56:50.842 ]sampleid: 000000519208.jpg, result=true
[ AI-Rank-Log  1/31 21:56:52.271 ]sampleid: 000000519338.jpg, result=true
[ AI-Rank-Log  1/31 21:56:53.726 ]sampleid: 000000519491.jpg, result=true
[ AI-Rank-Log  1/31 21:56:55. 97 ]sampleid: 000000519522.jpg, result=true
[ AI-Rank-Log  1/31 21:56:56.608 ]sampleid: 000000519569.jpg, result=true
[ AI-Rank-Log  1/31 21:56:58. 35 ]sampleid: 000000519611.jpg, result=true
[ AI-Rank-Log  1/31 21:56:59.490 ]sampleid: 000000519688.jpg, result=true
[ AI-Rank-Log  1/31 21:57: 0.930 ]sampleid: 000000519764.jpg, result=true
[ AI-Rank-Log  1/31 21:57: 2.290 ]sampleid: 000000520009.jpg, result=true
[ AI-Rank-Log  1/31 21:57: 3.736 ]sampleid: 000000520077.jpg, result=true
[ AI-Rank-Log  1/31 21:57: 5.177 ]sampleid: 000000520264.jpg, result=true
[ AI-Rank-Log  1/31 21:57: 6.571 ]sampleid: 000000520301.jpg, result=true
[ AI-Rank-Log  1/31 21:57: 7.957 ]sampleid: 000000520324.jpg, result=true
[ AI-Rank-Log  1/31 21:57: 9.371 ]sampleid: 000000520531.jpg, result=true
[ AI-Rank-Log  1/31 21:57:10.827 ]sampleid: 000000520659.jpg, result=true
[ AI-Rank-Log  1/31 21:57:12.248 ]sampleid: 000000520707.jpg, result=true
[ AI-Rank-Log  1/31 21:57:13.760 ]sampleid: 000000520832.jpg, result=true
[ AI-Rank-Log  1/31 21:57:15.160 ]sampleid: 000000520871.jpg, result=true
[ AI-Rank-Log  1/31 21:57:16.596 ]sampleid: 000000520910.jpg, result=true
[ AI-Rank-Log  1/31 21:57:18. 29 ]sampleid: 000000521052.jpg, result=true
[ AI-Rank-Log  1/31 21:57:19.465 ]sampleid: 000000521141.jpg, result=true
[ AI-Rank-Log  1/31 21:57:20.869 ]sampleid: 000000521231.jpg, result=true
[ AI-Rank-Log  1/31 21:57:22.398 ]sampleid: 000000521259.jpg, result=true
[ AI-Rank-Log  1/31 21:57:23.797 ]sampleid: 000000521282.jpg, result=true
[ AI-Rank-Log  1/31 21:57:25.214 ]sampleid: 000000521405.jpg, result=true
[ AI-Rank-Log  1/31 21:57:26.595 ]sampleid: 000000521509.jpg, result=true
[ AI-Rank-Log  1/31 21:57:28. 74 ]sampleid: 000000521540.jpg, result=true
[ AI-Rank-Log  1/31 21:57:29.461 ]sampleid: 000000521601.jpg, result=true
[ AI-Rank-Log  1/31 21:57:30.917 ]sampleid: 000000521717.jpg, result=true
[ AI-Rank-Log  1/31 21:57:32.319 ]sampleid: 000000521719.jpg, result=true
[ AI-Rank-Log  1/31 21:57:33.778 ]sampleid: 000000521819.jpg, result=true
[ AI-Rank-Log  1/31 21:57:35.230 ]sampleid: 000000521956.jpg, result=true
[ AI-Rank-Log  1/31 21:57:36.629 ]sampleid: 000000522007.jpg, result=true
[ AI-Rank-Log  1/31 21:57:38. 99 ]sampleid: 000000522156.jpg, result=true
[ AI-Rank-Log  1/31 21:57:39.490 ]sampleid: 000000522393.jpg, result=true
[ AI-Rank-Log  1/31 21:57:40.879 ]sampleid: 000000522638.jpg, result=true
[ AI-Rank-Log  1/31 21:57:42.445 ]sampleid: 000000522713.jpg, result=true
[ AI-Rank-Log  1/31 21:57:43.802 ]sampleid: 000000522751.jpg, result=true
[ AI-Rank-Log  1/31 21:57:45.257 ]sampleid: 000000522889.jpg, result=true
[ AI-Rank-Log  1/31 21:57:46.697 ]sampleid: 000000522940.jpg, result=true
[ AI-Rank-Log  1/31 21:57:48. 52 ]sampleid: 000000523033.jpg, result=true
[ AI-Rank-Log  1/31 21:57:49.423 ]sampleid: 000000523100.jpg, result=true
[ AI-Rank-Log  1/31 21:57:50.889 ]sampleid: 000000523175.jpg, result=true
[ AI-Rank-Log  1/31 21:57:52.293 ]sampleid: 000000523194.jpg, result=true
[ AI-Rank-Log  1/31 21:57:53.714 ]sampleid: 000000523229.jpg, result=true
[ AI-Rank-Log  1/31 21:57:55.102 ]sampleid: 000000523241.jpg, result=true
[ AI-Rank-Log  1/31 21:57:56.506 ]sampleid: 000000523782.jpg, result=true
[ AI-Rank-Log  1/31 21:57:57.907 ]sampleid: 000000523807.jpg, result=true
[ AI-Rank-Log  1/31 21:57:59.298 ]sampleid: 000000523811.jpg, result=true
[ AI-Rank-Log  1/31 21:58: 0.770 ]sampleid: 000000523957.jpg, result=true
[ AI-Rank-Log  1/31 21:58: 2.187 ]sampleid: 000000524108.jpg, result=true
[ AI-Rank-Log  1/31 21:58: 3.576 ]sampleid: 000000524280.jpg, result=true
[ AI-Rank-Log  1/31 21:58: 5. 54 ]sampleid: 000000524456.jpg, result=true
[ AI-Rank-Log  1/31 21:58: 6.479 ]sampleid: 000000524742.jpg, result=true
[ AI-Rank-Log  1/31 21:58: 7.899 ]sampleid: 000000524850.jpg, result=true
[ AI-Rank-Log  1/31 21:58: 9.380 ]sampleid: 000000525083.jpg, result=true
[ AI-Rank-Log  1/31 21:58:10.852 ]sampleid: 000000525155.jpg, result=true
