[ AI-Rank-Log  1/31 19:43:10.418 ]load_data, checksum: e753a469e46c13dcb99114b2202c2a0c
[ AI-Rank-Log  1/31 20:35: 0.353 ]sampleid: 000000472623.jpg, result=true
[ AI-Rank-Log  1/31 20:35: 1.761 ]sampleid: 000000472678.jpg, result=true
[ AI-Rank-Log  1/31 20:35: 3.166 ]sampleid: 000000473015.jpg, result=true
[ AI-Rank-Log  1/31 20:35: 4.562 ]sampleid: 000000473118.jpg, result=true
[ AI-Rank-Log  1/31 20:35: 5.958 ]sampleid: 000000473121.jpg, result=true
[ AI-Rank-Log  1/31 20:35: 7.367 ]sampleid: 000000473219.jpg, result=true
[ AI-Rank-Log  1/31 20:35: 8.762 ]sampleid: 000000473237.jpg, result=true
[ AI-Rank-Log  1/31 20:35:10.172 ]sampleid: 000000473406.jpg, result=true
[ AI-Rank-Log  1/31 20:35:11.582 ]sampleid: 000000473821.jpg, result=true
[ AI-Rank-Log  1/31 20:35:12.990 ]sampleid: 000000473869.jpg, result=true
[ AI-Rank-Log  1/31 20:35:14.400 ]sampleid: 000000473974.jpg, result=true
[ AI-Rank-Log  1/31 20:35:15.810 ]sampleid: 000000474021.jpg, result=true
[ AI-Rank-Log  1/31 20:35:17.222 ]sampleid: 000000474028.jpg, result=true
[ AI-Rank-Log  1/31 20:35:18.635 ]sampleid: 000000474039.jpg, result=true
[ AI-Rank-Log  1/31 20:35:20. 44 ]sampleid: 000000474078.jpg, result=true
[ AI-Rank-Log  1/31 20:35:21.453 ]sampleid: 000000474095.jpg, result=true
[ AI-Rank-Log  1/31 20:35:22.871 ]sampleid: 000000474164.jpg, result=true
[ AI-Rank-Log  1/31 20:35:24.280 ]sampleid: 000000474167.jpg, result=true
[ AI-Rank-Log  1/31 20:35:25.693 ]sampleid: 000000474170.jpg, result=true
[ AI-Rank-Log  1/31 20:35:27. 95 ]sampleid: 000000474293.jpg, result=true
[ AI-Rank-Log  1/31 20:35:28.509 ]sampleid: 000000474344.jpg, result=true
[ AI-Rank-Log  1/31 20:35:29.919 ]sampleid: 000000474452.jpg, result=true
[ AI-Rank-Log  1/31 20:35:31.319 ]sampleid: 000000474786.jpg, result=true
[ AI-Rank-Log  1/31 20:35:32.725 ]sampleid: 000000474854.jpg, result=true
[ AI-Rank-Log  1/31 20:35:34.132 ]sampleid: 000000474881.jpg, result=true
[ AI-Rank-Log  1/31 20:35:35.534 ]sampleid: 000000475064.jpg, result=true
[ AI-Rank-Log  1/31 20:35:36.939 ]sampleid: 000000475150.jpg, result=true
[ AI-Rank-Log  1/31 20:35:38.349 ]sampleid: 000000475191.jpg, result=true
[ AI-Rank-Log  1/31 20:35:39.762 ]sampleid: 000000475223.jpg, result=true
[ AI-Rank-Log  1/31 20:35:41.172 ]sampleid: 000000475365.jpg, result=true
[ AI-Rank-Log  1/31 20:35:42.585 ]sampleid: 000000475387.jpg, result=true
[ AI-Rank-Log  1/31 20:35:43.997 ]sampleid: 000000475484.jpg, result=true
[ AI-Rank-Log  1/31 20:35:45.408 ]sampleid: 000000475572.jpg, result=true
[ AI-Rank-Log  1/31 20:35:46.829 ]sampleid: 000000475678.jpg, result=true
[ AI-Rank-Log  1/31 20:35:48.237 ]sampleid: 000000475732.jpg, result=true
[ AI-Rank-Log  1/31 20:35:49.651 ]sampleid: 000000475779.jpg, result=true
[ AI-Rank-Log  1/31 20:35:51. 67 ]sampleid: 000000475904.jpg, result=true
[ AI-Rank-Log  1/31 20:35:52.477 ]sampleid: 000000476119.jpg, result=true
[ AI-Rank-Log  1/31 20:35:53.892 ]sampleid: 000000476215.jpg, result=true
[ AI-Rank-Log  1/31 20:35:55.296 ]sampleid: 000000476258.jpg, result=true
[ AI-Rank-Log  1/31 20:35:56.694 ]sampleid: 000000476415.jpg, result=true
[ AI-Rank-Log  1/31 20:35:58.104 ]sampleid: 000000476491.jpg, result=true
[ AI-Rank-Log  1/31 20:35:59.514 ]sampleid: 000000476514.jpg, result=true
[ AI-Rank-Log  1/31 20:36: 0.928 ]sampleid: 000000476704.jpg, result=true
[ AI-Rank-Log  1/31 20:36: 2.332 ]sampleid: 000000476770.jpg, result=true
[ AI-Rank-Log  1/31 20:36: 3.735 ]sampleid: 000000476787.jpg, result=true
[ AI-Rank-Log  1/31 20:36: 5.145 ]sampleid: 000000476810.jpg, result=true
[ AI-Rank-Log  1/31 20:36: 6.554 ]sampleid: 000000477118.jpg, result=true
[ AI-Rank-Log  1/31 20:36: 7.973 ]sampleid: 000000477227.jpg, result=true
[ AI-Rank-Log  1/31 20:36: 9.379 ]sampleid: 000000477288.jpg, result=true
[ AI-Rank-Log  1/31 20:36:10.796 ]sampleid: 000000477441.jpg, result=true
[ AI-Rank-Log  1/31 20:36:12.216 ]sampleid: 000000477623.jpg, result=true
[ AI-Rank-Log  1/31 20:36:13.636 ]sampleid: 000000477689.jpg, result=true
[ AI-Rank-Log  1/31 20:36:15. 53 ]sampleid: 000000477805.jpg, result=true
[ AI-Rank-Log  1/31 20:36:16.486 ]sampleid: 000000477955.jpg, result=true
[ AI-Rank-Log  1/31 20:36:17.912 ]sampleid: 000000478136.jpg, result=true
[ AI-Rank-Log  1/31 20:36:19.330 ]sampleid: 000000478286.jpg, result=true
[ AI-Rank-Log  1/31 20:36:20.755 ]sampleid: 000000478393.jpg, result=true
[ AI-Rank-Log  1/31 20:36:22.164 ]sampleid: 000000478420.jpg, result=true
[ AI-Rank-Log  1/31 20:36:23.574 ]sampleid: 000000478474.jpg, result=true
[ AI-Rank-Log  1/31 20:36:25. 10 ]sampleid: 000000478721.jpg, result=true
[ AI-Rank-Log  1/31 20:36:26.418 ]sampleid: 000000478862.jpg, result=true
[ AI-Rank-Log  1/31 20:36:27.837 ]sampleid: 000000479030.jpg, result=true
[ AI-Rank-Log  1/31 20:36:29.269 ]sampleid: 000000479099.jpg, result=true
[ AI-Rank-Log  1/31 20:36:30.692 ]sampleid: 000000479126.jpg, result=true
[ AI-Rank-Log  1/31 20:36:32.113 ]sampleid: 000000479155.jpg, result=true
[ AI-Rank-Log  1/31 20:36:33.530 ]sampleid: 000000479248.jpg, result=true
[ AI-Rank-Log  1/31 20:36:34.937 ]sampleid: 000000479448.jpg, result=true
[ AI-Rank-Log  1/31 20:36:36.349 ]sampleid: 000000479596.jpg, result=true
[ AI-Rank-Log  1/31 20:36:37.773 ]sampleid: 000000479732.jpg, result=true
[ AI-Rank-Log  1/31 20:36:39.198 ]sampleid: 000000479912.jpg, result=true
[ AI-Rank-Log  1/31 20:36:40.621 ]sampleid: 000000479953.jpg, result=true
[ AI-Rank-Log  1/31 20:36:42. 52 ]sampleid: 000000480021.jpg, result=true
[ AI-Rank-Log  1/31 20:36:43.488 ]sampleid: 000000480122.jpg, result=true
[ AI-Rank-Log  1/31 20:36:44.904 ]sampleid: 000000480212.jpg, result=true
[ AI-Rank-Log  1/31 20:36:46.343 ]sampleid: 000000480275.jpg, result=true
[ AI-Rank-Log  1/31 20:36:47.776 ]sampleid: 000000480842.jpg, result=true
[ AI-Rank-Log  1/31 20:36:49.201 ]sampleid: 000000480936.jpg, result=true
[ AI-Rank-Log  1/31 20:36:50.641 ]sampleid: 000000480944.jpg, result=true
[ AI-Rank-Log  1/31 20:36:52. 77 ]sampleid: 000000480985.jpg, result=true
[ AI-Rank-Log  1/31 20:36:53.518 ]sampleid: 000000481159.jpg, result=true
[ AI-Rank-Log  1/31 20:36:54.953 ]sampleid: 000000481386.jpg, result=true
[ AI-Rank-Log  1/31 20:36:56.392 ]sampleid: 000000481390.jpg, result=true
[ AI-Rank-Log  1/31 20:36:57.815 ]sampleid: 000000481404.jpg, result=true
[ AI-Rank-Log  1/31 20:36:59.237 ]sampleid: 000000481413.jpg, result=true
[ AI-Rank-Log  1/31 20:37: 0.669 ]sampleid: 000000481480.jpg, result=true
[ AI-Rank-Log  1/31 20:37: 2. 84 ]sampleid: 000000481567.jpg, result=true
[ AI-Rank-Log  1/31 20:37: 3.507 ]sampleid: 000000481573.jpg, result=true
[ AI-Rank-Log  1/31 20:37: 4.924 ]sampleid: 000000481582.jpg, result=true
[ AI-Rank-Log  1/31 20:37: 6.344 ]sampleid: 000000482100.jpg, result=true
[ AI-Rank-Log  1/31 20:37: 7.770 ]sampleid: 000000482275.jpg, result=true
[ AI-Rank-Log  1/31 20:37: 9.202 ]sampleid: 000000482319.jpg, result=true
[ AI-Rank-Log  1/31 20:37:10.617 ]sampleid: 000000482436.jpg, result=true
[ AI-Rank-Log  1/31 20:37:12. 36 ]sampleid: 000000482477.jpg, result=true
[ AI-Rank-Log  1/31 20:37:13.466 ]sampleid: 000000482487.jpg, result=true
[ AI-Rank-Log  1/31 20:37:14.906 ]sampleid: 000000482585.jpg, result=true
[ AI-Rank-Log  1/31 20:37:16.346 ]sampleid: 000000482719.jpg, result=true
[ AI-Rank-Log  1/31 20:37:17.777 ]sampleid: 000000482735.jpg, result=true
[ AI-Rank-Log  1/31 20:37:19.210 ]sampleid: 000000482800.jpg, result=true
[ AI-Rank-Log  1/31 20:37:20.638 ]sampleid: 000000482917.jpg, result=true
[ AI-Rank-Log  1/31 20:37:22. 69 ]sampleid: 000000482970.jpg, result=true
[ AI-Rank-Log  1/31 20:37:23.481 ]sampleid: 000000482978.jpg, result=true
[ AI-Rank-Log  1/31 20:37:24.920 ]sampleid: 000000483050.jpg, result=true
[ AI-Rank-Log  1/31 20:37:26.358 ]sampleid: 000000483531.jpg, result=true
[ AI-Rank-Log  1/31 20:37:27.780 ]sampleid: 000000483667.jpg, result=true
[ AI-Rank-Log  1/31 20:37:29.218 ]sampleid: 000000483999.jpg, result=true
[ AI-Rank-Log  1/31 20:37:30.659 ]sampleid: 000000484029.jpg, result=true
[ AI-Rank-Log  1/31 20:37:32.111 ]sampleid: 000000484296.jpg, result=true
[ AI-Rank-Log  1/31 20:37:33.567 ]sampleid: 000000484351.jpg, result=true
[ AI-Rank-Log  1/31 20:37:34.994 ]sampleid: 000000484404.jpg, result=true
[ AI-Rank-Log  1/31 20:37:36.419 ]sampleid: 000000484415.jpg, result=true
[ AI-Rank-Log  1/31 20:37:37.855 ]sampleid: 000000484760.jpg, result=true
[ AI-Rank-Log  1/31 20:37:39.281 ]sampleid: 000000484893.jpg, result=true
[ AI-Rank-Log  1/31 20:37:40.717 ]sampleid: 000000484978.jpg, result=true
[ AI-Rank-Log  1/31 20:37:42.152 ]sampleid: 000000485027.jpg, result=true
[ AI-Rank-Log  1/31 20:37:43.584 ]sampleid: 000000485071.jpg, result=true
[ AI-Rank-Log  1/31 20:37:45. 11 ]sampleid: 000000485130.jpg, result=true
[ AI-Rank-Log  1/31 20:37:46.447 ]sampleid: 000000485237.jpg, result=true
[ AI-Rank-Log  1/31 20:37:47.885 ]sampleid: 000000485424.jpg, result=true
[ AI-Rank-Log  1/31 20:37:49.317 ]sampleid: 000000485480.jpg, result=true
[ AI-Rank-Log  1/31 20:37:50.750 ]sampleid: 000000485802.jpg, result=true
[ AI-Rank-Log  1/31 20:37:52.180 ]sampleid: 000000485844.jpg, result=true
[ AI-Rank-Log  1/31 20:37:53.609 ]sampleid: 000000485895.jpg, result=true
[ AI-Rank-Log  1/31 20:37:55. 44 ]sampleid: 000000485972.jpg, result=true
[ AI-Rank-Log  1/31 20:37:56.488 ]sampleid: 000000486040.jpg, result=true
[ AI-Rank-Log  1/31 20:37:57.923 ]sampleid: 000000486046.jpg, result=true
[ AI-Rank-Log  1/31 20:37:59.353 ]sampleid: 000000486104.jpg, result=true
[ AI-Rank-Log  1/31 20:38: 0.787 ]sampleid: 000000486112.jpg, result=true
[ AI-Rank-Log  1/31 20:38: 2.218 ]sampleid: 000000486438.jpg, result=true
[ AI-Rank-Log  1/31 20:38: 3.655 ]sampleid: 000000486479.jpg, result=true
[ AI-Rank-Log  1/31 20:38: 5. 95 ]sampleid: 000000486573.jpg, result=true
[ AI-Rank-Log  1/31 20:38: 6.531 ]sampleid: 000000487583.jpg, result=true
[ AI-Rank-Log  1/31 20:38: 7.972 ]sampleid: 000000488075.jpg, result=true
[ AI-Rank-Log  1/31 20:38: 9.421 ]sampleid: 000000488166.jpg, result=true
[ AI-Rank-Log  1/31 20:38:10.868 ]sampleid: 000000488251.jpg, result=true
[ AI-Rank-Log  1/31 20:38:12.312 ]sampleid: 000000488270.jpg, result=true
[ AI-Rank-Log  1/31 20:38:13.755 ]sampleid: 000000488385.jpg, result=true
[ AI-Rank-Log  1/31 20:38:15.208 ]sampleid: 000000488592.jpg, result=true
[ AI-Rank-Log  1/31 20:38:16.650 ]sampleid: 000000488664.jpg, result=true
[ AI-Rank-Log  1/31 20:38:18.101 ]sampleid: 000000488673.jpg, result=true
[ AI-Rank-Log  1/31 20:38:19.553 ]sampleid: 000000488710.jpg, result=true
[ AI-Rank-Log  1/31 20:38:21.  5 ]sampleid: 000000488736.jpg, result=true
[ AI-Rank-Log  1/31 20:38:22.461 ]sampleid: 000000489014.jpg, result=true
[ AI-Rank-Log  1/31 20:38:23.916 ]sampleid: 000000489046.jpg, result=true
[ AI-Rank-Log  1/31 20:38:25.359 ]sampleid: 000000489091.jpg, result=true
[ AI-Rank-Log  1/31 20:38:26.785 ]sampleid: 000000489305.jpg, result=true
[ AI-Rank-Log  1/31 20:38:28.225 ]sampleid: 000000489339.jpg, result=true
[ AI-Rank-Log  1/31 20:38:29.675 ]sampleid: 000000489611.jpg, result=true
[ AI-Rank-Log  1/31 20:38:31.132 ]sampleid: 000000489764.jpg, result=true
[ AI-Rank-Log  1/31 20:38:32.594 ]sampleid: 000000489842.jpg, result=true
[ AI-Rank-Log  1/31 20:38:34. 41 ]sampleid: 000000489924.jpg, result=true
[ AI-Rank-Log  1/31 20:38:35.491 ]sampleid: 000000490125.jpg, result=true
[ AI-Rank-Log  1/31 20:38:36.948 ]sampleid: 000000490171.jpg, result=true
[ AI-Rank-Log  1/31 20:38:38.398 ]sampleid: 000000490413.jpg, result=true
[ AI-Rank-Log  1/31 20:38:39.839 ]sampleid: 000000490470.jpg, result=true
[ AI-Rank-Log  1/31 20:38:41.279 ]sampleid: 000000490515.jpg, result=true
[ AI-Rank-Log  1/31 20:38:42.734 ]sampleid: 000000490936.jpg, result=true
[ AI-Rank-Log  1/31 20:38:44.186 ]sampleid: 000000491008.jpg, result=true
[ AI-Rank-Log  1/31 20:38:45.631 ]sampleid: 000000491071.jpg, result=true
[ AI-Rank-Log  1/31 20:38:47. 97 ]sampleid: 000000491090.jpg, result=true
[ AI-Rank-Log  1/31 20:38:48.551 ]sampleid: 000000491130.jpg, result=true
[ AI-Rank-Log  1/31 20:38:50.  6 ]sampleid: 000000491213.jpg, result=true
[ AI-Rank-Log  1/31 20:38:51.455 ]sampleid: 000000491216.jpg, result=true
[ AI-Rank-Log  1/31 20:38:52.907 ]sampleid: 000000491366.jpg, result=true
[ AI-Rank-Log  1/31 20:38:54.368 ]sampleid: 000000491464.jpg, result=true
[ AI-Rank-Log  1/31 20:38:55.818 ]sampleid: 000000491470.jpg, result=true
[ AI-Rank-Log  1/31 20:38:57.269 ]sampleid: 000000491497.jpg, result=true
[ AI-Rank-Log  1/31 20:38:58.729 ]sampleid: 000000491613.jpg, result=true
[ AI-Rank-Log  1/31 20:39: 0.186 ]sampleid: 000000491683.jpg, result=true
[ AI-Rank-Log  1/31 20:39: 1.648 ]sampleid: 000000491725.jpg, result=true
[ AI-Rank-Log  1/31 20:39: 3.104 ]sampleid: 000000491757.jpg, result=true
[ AI-Rank-Log  1/31 20:39: 4.574 ]sampleid: 000000491867.jpg, result=true
[ AI-Rank-Log  1/31 20:39: 6. 33 ]sampleid: 000000492077.jpg, result=true
[ AI-Rank-Log  1/31 20:39: 7.496 ]sampleid: 000000492110.jpg, result=true
[ AI-Rank-Log  1/31 20:39: 8.962 ]sampleid: 000000492282.jpg, result=true
[ AI-Rank-Log  1/31 20:39:10.428 ]sampleid: 000000492284.jpg, result=true
[ AI-Rank-Log  1/31 20:39:11.897 ]sampleid: 000000492362.jpg, result=true
[ AI-Rank-Log  1/31 20:39:13.364 ]sampleid: 000000492758.jpg, result=true
[ AI-Rank-Log  1/31 20:39:14.834 ]sampleid: 000000492878.jpg, result=true
[ AI-Rank-Log  1/31 20:39:16.291 ]sampleid: 000000492905.jpg, result=true
[ AI-Rank-Log  1/31 20:39:17.753 ]sampleid: 000000492937.jpg, result=true
[ AI-Rank-Log  1/31 20:39:19.216 ]sampleid: 000000492968.jpg, result=true
[ AI-Rank-Log  1/31 20:39:20.680 ]sampleid: 000000492992.jpg, result=true
[ AI-Rank-Log  1/31 20:39:22.152 ]sampleid: 000000493019.jpg, result=true
[ AI-Rank-Log  1/31 20:39:23.621 ]sampleid: 000000493284.jpg, result=true
[ AI-Rank-Log  1/31 20:39:25. 84 ]sampleid: 000000493286.jpg, result=true
[ AI-Rank-Log  1/31 20:39:26.548 ]sampleid: 000000493334.jpg, result=true
[ AI-Rank-Log  1/31 20:39:28.  8 ]sampleid: 000000493442.jpg, result=true
[ AI-Rank-Log  1/31 20:39:29.472 ]sampleid: 000000493566.jpg, result=true
[ AI-Rank-Log  1/31 20:39:30.945 ]sampleid: 000000493613.jpg, result=true
[ AI-Rank-Log  1/31 20:39:32.423 ]sampleid: 000000493772.jpg, result=true
[ AI-Rank-Log  1/31 20:39:33.890 ]sampleid: 000000493799.jpg, result=true
[ AI-Rank-Log  1/31 20:39:35.349 ]sampleid: 000000493864.jpg, result=true
[ AI-Rank-Log  1/31 20:39:36.830 ]sampleid: 000000493905.jpg, result=true
[ AI-Rank-Log  1/31 20:39:38.305 ]sampleid: 000000494188.jpg, result=true
[ AI-Rank-Log  1/31 20:39:39.778 ]sampleid: 000000494427.jpg, result=true
[ AI-Rank-Log  1/31 20:39:41.249 ]sampleid: 000000494634.jpg, result=true
[ AI-Rank-Log  1/31 20:39:42.722 ]sampleid: 000000494759.jpg, result=true
[ AI-Rank-Log  1/31 20:39:44.197 ]sampleid: 000000494863.jpg, result=true
[ AI-Rank-Log  1/31 20:39:45.663 ]sampleid: 000000494869.jpg, result=true
[ AI-Rank-Log  1/31 20:39:47.138 ]sampleid: 000000494913.jpg, result=true
[ AI-Rank-Log  1/31 20:39:48.606 ]sampleid: 000000495054.jpg, result=true
[ AI-Rank-Log  1/31 20:39:50. 78 ]sampleid: 000000495146.jpg, result=true
[ AI-Rank-Log  1/31 20:39:51.563 ]sampleid: 000000495448.jpg, result=true
[ AI-Rank-Log  1/31 20:39:53. 29 ]sampleid: 000000495732.jpg, result=true
[ AI-Rank-Log  1/31 20:39:54.499 ]sampleid: 000000496409.jpg, result=true
[ AI-Rank-Log  1/31 20:39:55.963 ]sampleid: 000000496571.jpg, result=true
[ AI-Rank-Log  1/31 20:39:57.435 ]sampleid: 000000496597.jpg, result=true
[ AI-Rank-Log  1/31 20:39:58.897 ]sampleid: 000000496722.jpg, result=true
[ AI-Rank-Log  1/31 20:40: 0.360 ]sampleid: 000000496854.jpg, result=true
[ AI-Rank-Log  1/31 20:40: 1.827 ]sampleid: 000000496954.jpg, result=true
[ AI-Rank-Log  1/31 20:40: 3.298 ]sampleid: 000000497344.jpg, result=true
[ AI-Rank-Log  1/31 20:40: 4.778 ]sampleid: 000000497568.jpg, result=true
[ AI-Rank-Log  1/31 20:40: 6.262 ]sampleid: 000000497599.jpg, result=true
[ AI-Rank-Log  1/31 20:40: 7.746 ]sampleid: 000000497628.jpg, result=true
[ AI-Rank-Log  1/31 20:40: 9.221 ]sampleid: 000000497867.jpg, result=true
[ AI-Rank-Log  1/31 20:40:10.697 ]sampleid: 000000498032.jpg, result=true
[ AI-Rank-Log  1/31 20:40:12.182 ]sampleid: 000000498286.jpg, result=true
[ AI-Rank-Log  1/31 20:40:13.659 ]sampleid: 000000498463.jpg, result=true
[ AI-Rank-Log  1/31 20:40:15.142 ]sampleid: 000000498709.jpg, result=true
[ AI-Rank-Log  1/31 20:40:16.625 ]sampleid: 000000498747.jpg, result=true
[ AI-Rank-Log  1/31 20:40:18.108 ]sampleid: 000000498807.jpg, result=true
[ AI-Rank-Log  1/31 20:40:19.584 ]sampleid: 000000498857.jpg, result=true
[ AI-Rank-Log  1/31 20:40:21. 66 ]sampleid: 000000498919.jpg, result=true
[ AI-Rank-Log  1/31 20:40:22.556 ]sampleid: 000000499031.jpg, result=true
[ AI-Rank-Log  1/31 20:40:24. 48 ]sampleid: 000000499109.jpg, result=true
[ AI-Rank-Log  1/31 20:40:25.540 ]sampleid: 000000499181.jpg, result=true
[ AI-Rank-Log  1/31 20:40:27. 20 ]sampleid: 000000499266.jpg, result=true
[ AI-Rank-Log  1/31 20:40:28.516 ]sampleid: 000000499313.jpg, result=true
[ AI-Rank-Log  1/31 20:40:30.  8 ]sampleid: 000000499622.jpg, result=true
[ AI-Rank-Log  1/31 20:40:31.492 ]sampleid: 000000499768.jpg, result=true
[ AI-Rank-Log  1/31 20:40:32.977 ]sampleid: 000000499775.jpg, result=true
[ AI-Rank-Log  1/31 20:40:34.475 ]sampleid: 000000500049.jpg, result=true
[ AI-Rank-Log  1/31 20:40:35.976 ]sampleid: 000000500211.jpg, result=true
[ AI-Rank-Log  1/31 20:40:37.473 ]sampleid: 000000500257.jpg, result=true
[ AI-Rank-Log  1/31 20:40:38.958 ]sampleid: 000000500270.jpg, result=true
[ AI-Rank-Log  1/31 20:40:40.441 ]sampleid: 000000500423.jpg, result=true
[ AI-Rank-Log  1/31 20:40:41.952 ]sampleid: 000000500464.jpg, result=true
[ AI-Rank-Log  1/31 20:40:43.447 ]sampleid: 000000500477.jpg, result=true
[ AI-Rank-Log  1/31 20:40:44.940 ]sampleid: 000000500478.jpg, result=true
[ AI-Rank-Log  1/31 20:40:46.414 ]sampleid: 000000500565.jpg, result=true
[ AI-Rank-Log  1/31 20:40:47.887 ]sampleid: 000000500613.jpg, result=true
[ AI-Rank-Log  1/31 20:40:49.372 ]sampleid: 000000500663.jpg, result=true
[ AI-Rank-Log  1/31 20:40:50.860 ]sampleid: 000000500716.jpg, result=true
[ AI-Rank-Log  1/31 20:40:52.351 ]sampleid: 000000500826.jpg, result=true
[ AI-Rank-Log  1/31 20:40:53.846 ]sampleid: 000000501005.jpg, result=true
[ AI-Rank-Log  1/31 20:40:55.353 ]sampleid: 000000501023.jpg, result=true
[ AI-Rank-Log  1/31 20:40:56.865 ]sampleid: 000000501243.jpg, result=true
[ AI-Rank-Log  1/31 20:40:58.361 ]sampleid: 000000501368.jpg, result=true
[ AI-Rank-Log  1/31 20:40:59.847 ]sampleid: 000000501523.jpg, result=true
[ AI-Rank-Log  1/31 20:41: 1.334 ]sampleid: 000000502136.jpg, result=true
[ AI-Rank-Log  1/31 20:41: 2.825 ]sampleid: 000000502168.jpg, result=true
[ AI-Rank-Log  1/31 20:41: 4.321 ]sampleid: 000000502229.jpg, result=true
[ AI-Rank-Log  1/31 20:41: 5.803 ]sampleid: 000000502336.jpg, result=true
[ AI-Rank-Log  1/31 20:41: 7.295 ]sampleid: 000000502347.jpg, result=true
[ AI-Rank-Log  1/31 20:41: 8.784 ]sampleid: 000000502599.jpg, result=true
[ AI-Rank-Log  1/31 20:41:10.271 ]sampleid: 000000502732.jpg, result=true
[ AI-Rank-Log  1/31 20:41:11.761 ]sampleid: 000000502737.jpg, result=true
[ AI-Rank-Log  1/31 20:41:13.253 ]sampleid: 000000502910.jpg, result=true
[ AI-Rank-Log  1/31 20:41:14.754 ]sampleid: 000000503755.jpg, result=true
[ AI-Rank-Log  1/31 20:41:16.257 ]sampleid: 000000503823.jpg, result=true
[ AI-Rank-Log  1/31 20:41:17.766 ]sampleid: 000000503841.jpg, result=true
[ AI-Rank-Log  1/31 20:41:19.280 ]sampleid: 000000503855.jpg, result=true
[ AI-Rank-Log  1/31 20:41:20.780 ]sampleid: 000000504000.jpg, result=true
[ AI-Rank-Log  1/31 20:41:22.282 ]sampleid: 000000504074.jpg, result=true
[ AI-Rank-Log  1/31 20:41:23.788 ]sampleid: 000000504389.jpg, result=true
[ AI-Rank-Log  1/31 20:41:25.286 ]sampleid: 000000504415.jpg, result=true
[ AI-Rank-Log  1/31 20:41:26.780 ]sampleid: 000000504439.jpg, result=true
[ AI-Rank-Log  1/31 20:41:28.278 ]sampleid: 000000504580.jpg, result=true
[ AI-Rank-Log  1/31 20:41:29.777 ]sampleid: 000000504589.jpg, result=true
[ AI-Rank-Log  1/31 20:41:31.274 ]sampleid: 000000504635.jpg, result=true
[ AI-Rank-Log  1/31 20:41:32.772 ]sampleid: 000000504711.jpg, result=true
[ AI-Rank-Log  1/31 20:41:34.266 ]sampleid: 000000505169.jpg, result=true
[ AI-Rank-Log  1/31 20:41:35.751 ]sampleid: 000000505451.jpg, result=true
[ AI-Rank-Log  1/31 20:41:37.257 ]sampleid: 000000505565.jpg, result=true
[ AI-Rank-Log  1/31 20:41:38.748 ]sampleid: 000000505573.jpg, result=true
[ AI-Rank-Log  1/31 20:41:40.237 ]sampleid: 000000505638.jpg, result=true
[ AI-Rank-Log  1/31 20:41:41.758 ]sampleid: 000000505789.jpg, result=true
[ AI-Rank-Log  1/31 20:41:43.253 ]sampleid: 000000505942.jpg, result=true
[ AI-Rank-Log  1/31 20:41:44.760 ]sampleid: 000000506004.jpg, result=true
[ AI-Rank-Log  1/31 20:41:46.260 ]sampleid: 000000506178.jpg, result=true
[ AI-Rank-Log  1/31 20:41:47.775 ]sampleid: 000000506279.jpg, result=true
[ AI-Rank-Log  1/31 20:41:49.283 ]sampleid: 000000506310.jpg, result=true
[ AI-Rank-Log  1/31 20:41:50.788 ]sampleid: 000000506454.jpg, result=true
[ AI-Rank-Log  1/31 20:41:52.289 ]sampleid: 000000506656.jpg, result=true
[ AI-Rank-Log  1/31 20:41:53.793 ]sampleid: 000000506707.jpg, result=true
[ AI-Rank-Log  1/31 20:41:55.298 ]sampleid: 000000506933.jpg, result=true
[ AI-Rank-Log  1/31 20:41:56.795 ]sampleid: 000000507015.jpg, result=true
[ AI-Rank-Log  1/31 20:41:58.297 ]sampleid: 000000507037.jpg, result=true
[ AI-Rank-Log  1/31 20:41:59.799 ]sampleid: 000000507042.jpg, result=true
[ AI-Rank-Log  1/31 20:42: 1.304 ]sampleid: 000000507081.jpg, result=true
[ AI-Rank-Log  1/31 20:42: 2.805 ]sampleid: 000000507223.jpg, result=true
[ AI-Rank-Log  1/31 20:42: 4.309 ]sampleid: 000000507235.jpg, result=true
[ AI-Rank-Log  1/31 20:42: 5.816 ]sampleid: 000000507473.jpg, result=true
[ AI-Rank-Log  1/31 20:42: 7.319 ]sampleid: 000000507575.jpg, result=true
[ AI-Rank-Log  1/31 20:42: 8.809 ]sampleid: 000000507667.jpg, result=true
[ AI-Rank-Log  1/31 20:42:10.311 ]sampleid: 000000507797.jpg, result=true
[ AI-Rank-Log  1/31 20:42:11.806 ]sampleid: 000000507893.jpg, result=true
[ AI-Rank-Log  1/31 20:42:13.316 ]sampleid: 000000507975.jpg, result=true
[ AI-Rank-Log  1/31 20:42:14.825 ]sampleid: 000000508101.jpg, result=true
[ AI-Rank-Log  1/31 20:42:16.324 ]sampleid: 000000508312.jpg, result=true
